anchor_player_id,anchor_player_name,partner_player_id,partner_player_name,pair_key,ball_companion_fit_score,ball_companion_rank_for_anchor,ball_CB_pair_fit_z_score,ball_coverage_gain_raw,ball_coverage_gain_z_within_anchor,ground_companion_fit_score,ground_companion_rank_for_anchor,ground_CB_pair_fit_z_score,ground_coverage_gain_raw,ground_coverage_gain_z_within_anchor,aerial_companion_fit_score,aerial_companion_rank_for_anchor,aerial_CB_pair_fit_z_score,aerial_coverage_gain_raw,aerial_coverage_gain_z_within_anchor,ground_companion_fit_score_z_within_anchor,aerial_companion_fit_score_z_within_anchor,ball_companion_fit_score_z_within_anchor,global_companion_fit_score_z_within_anchor,global_companion_rank_for_anchor,global_companion_rank_for_anchor_z_score
424806,E. Pinnock,424241,N. Milenković,424241__424806,-1.145087371344244,75,-1.3240566031289394,0.0744458084146661,-0.8127159408869526,0.3569422107070517,27,0.5491418626262334,0.0,0.0,0.23976123819766,41,0.3688634433810153,0.0,0.0,0.14487587990241502,-0.5511084787220603,-1.0424323493531618,-0.4828883160576023,49,-0.977897823397447
424806,E. Pinnock,364003,S. Bueno,364003__424806,-1.2259090759092943,80,-1.3207963440452797,0.0301433416103144,-1.049689863656751,0.4060120807239276,23,0.624633970344504,0.0,0.0,0.2152684363106579,47,0.3311822097087044,0.0,0.0,0.3551526486501315,-0.6703446571594333,-1.1453888691288068,-0.4868602925460362,50,-1.0337776990201584
424806,E. Pinnock,50102,F. Schär,50102__424806,-0.2342725751915853,36,-0.6363480397939215,0.3221845983137951,0.5124390019270392,0.1168672033223095,62,0.1797956974189377,0.0,0.0,0.1859597382859246,51,0.2860919050552686,0.0,0.0,-0.8839060751462968,-0.8130256441517272,0.11782926696261335,-0.5263674841118036,51,-1.0896575746428696
424806,E. Pinnock,504375,M. Lacroix,424806__504375,-1.197045860985034,79,-1.2093424574600404,0.0068643275156498,-1.174209324674308,0.3958669075235111,24,0.6090260115746325,0.0,0.0,0.1820706301119631,52,0.2801086617107124,0.0,0.0,0.31167802281077567,-0.8319586514218676,-1.1086208230435313,-0.5429671505515411,52,-1.1455374502655808
424806,E. Pinnock,366217,K. Danso,366217__424806,-1.0586106733930956,70,-1.015584347341536,0.0135370912085365,-1.138516707488849,0.0324099957458084,67,0.0498615319166283,0.0,0.0,0.4633040392363124,18,0.7127754449789422,0.0,0.0,-1.2458265102429065,0.5371455085516433,-0.932272090909541,-0.546984364200268,53,-1.201417325888292
424806,E. Pinnock,136441,B. Davies,136441__424806,-0.6201357345125065,52,-0.6248110853371174,0.1120720894249572,-0.6114529401239432,-0.1211611689345763,73,-0.1864017983608866,0.0,0.0,0.4742440979780151,16,0.7296063045815617,0.0,0.0,-1.9039176824980775,0.5904040455805674,-0.3737110712066027,-0.562408236041371,54,-1.2572972015110033
424806,E. Pinnock,288080,C. Burgess,288080__424806,-1.17336349177772,77,-1.2823923085046371,0.0448766470561669,-0.9708814035705884,0.3242611598251771,32,0.4988633228079648,0.0,0.0,0.2104006020660104,49,0.3236932339477083,0.0,0.0,0.004829334509959715,-0.694042311485636,-1.0784525121083852,-0.5892218296946872,55,-1.3131770771337146
424806,E. Pinnock,545267,R. Drăgușin,424806__545267,-0.9079797186234624,60,-0.8561121595441522,0.0386280439548912,-1.0043051854850389,0.1486946852808857,59,0.2287610542782857,0.0,0.0,0.2892118057632671,36,0.4449412396357956,0.0,0.0,-0.7475172878655487,-0.3103725790367262,-0.7403875104367067,-0.5994257924463272,56,-1.3690569527564258
424806,E. Pinnock,558243,S. van den Berg,424806__558243,-0.9895675629352664,66,-1.1034925742727468,0.0809373759840504,-0.7779925418799454,0.1588092311900706,58,0.2443218941385702,0.0,0.0,0.2474025196733441,40,0.380619261035914,0.0,0.0,-0.7041739076935128,-0.5139090923175029,-0.8443199943102639,-0.6874676647737599,57,-1.424936828379137
424806,E. Pinnock,285382,W. Faes,285382__424806,-0.7262822055974296,57,-0.7948907286754605,0.1144251575912815,-0.5988663770239436,0.1817714768571857,54,0.2796484259341318,0.0,0.0,0.1424586514743769,58,0.2191671561144261,0.0,0.0,-0.605774893789224,-1.0247982038291055,-0.5089281061377815,-0.7131670679187035,58,-1.4808167040018483
424806,E. Pinnock,7953,C. Coady,7953__424806,-0.4940776383616389,47,-0.5980396597970445,0.1701105248001984,-0.3010053128387427,0.1731544070359035,56,0.2663913954398516,0.0,0.0,0.0867184385476604,61,0.133412982381016,0.0,0.0,-0.6427012112518445,-1.2961534373107504,-0.21312917134341605,-0.7173279399686704,59,-1.5366965796245595
424806,E. Pinnock,286380,I. Diop,286380__424806,-1.0990533243266465,72,-1.0388138591120288,0.0,-1.210926616868079,0.2629601113548239,38,0.4045540174689599,0.0,0.0,0.1647367389941157,54,0.2534411369140242,0.0,0.0,-0.25786111868993433,-0.9163437268361458,-0.9837908582137908,-0.7193319012466236,60,-1.5925764552472708
424806,E. Pinnock,557788,W. Fofana,424806__557788,-0.73137420990668,58,-0.7849351771249427,0.1082487767142345,-0.6319038422156207,0.0071582743522083,70,0.0110127297726282,0.0,0.0,0.1942119071903678,50,0.2987875495236428,0.0,0.0,-1.3540365050551542,-0.7728523275779424,-0.5154146686915452,-0.8807678337748807,61,-1.648456330869982
424806,E. Pinnock,518805,L. Woolfenden,424806__518805,-1.2363790901069187,81,-1.2500842680047557,0.0,-1.210926616868079,0.007965001006638,69,0.0122538477025201,0.0,0.0,0.0674761216548384,63,0.1038094179305207,0.0,0.0,-1.3505794778794598,-1.3898291360391426,-1.1587263287826228,-1.2997116475670751,62,-1.7043362064926935
447424,C. Bassey,370,V. van Dijk,370__447424,1.0474258597390338,5,0.8811351455828509,0.0890597109384406,1.3562514717433731,1.1070083988334063,2,1.0099845656674824,0.1081906290509245,1.2871955175701226,1.4386252574019776,1,1.246211077801085,0.4152385949512078,1.7959658766607778,1.666998075656907,2.4627620893739084,1.6125939100200393,1.9141180250169514,1,1.7043362064926935
447424,C. Bassey,568412,J. Gvardiol,447424__568412,1.612889255122223,1,1.7510788307877574,0.0890597109384406,1.3562514717433731,1.437726182510495,1,1.502399315582995,0.1094106610680985,1.3176189353758516,-0.134264130946982,27,-0.153741127527315,0.1395671993611535,-0.0980925658692206,2.3464308079832485,0.1565711928249788,2.481204941713954,1.6614023141740606,2,1.648456330869982
447424,C. Bassey,62126,M. Doherty,62126__447424,0.421745284915468,27,-0.0516781737178264,0.0870254504299174,1.3009602795201578,0.7495182871593002,16,0.4436179381196189,0.1094106610680985,1.3176189353758516,0.6371639413123833,10,0.7542777278912948,0.2149246824452246,0.4196669090944047,0.9325637774652377,1.2876490745661058,0.6514829803902767,0.95723194414054,3,1.5925764552472708
447424,C. Bassey,283145,T. Adarabioyo,283145__447424,0.6924885668266791,17,0.3350777718715362,0.0890597109384406,1.3562514717433731,0.9765758063776612,4,0.7929371984555587,0.1094106610680985,1.3176189353758516,-0.5420988793549334,40,-0.5399768234653256,0.0743705573155388,-0.5460398402927764,1.3990349450042672,-0.44140142434806834,1.06737303330118,0.6750021846524596,4,1.5366965796245595
447424,C. Bassey,424806,E. Pinnock,424806__447424,-0.6929342643975445,79,-0.4929190431375367,0.0,-1.064391103880416,0.9541139785119096,5,0.7583805402005563,0.1094106610680985,1.3176189353758516,0.9328650435243232,3,0.3402538469395206,0.4498002034402845,2.033428694324671,1.3528889503432344,1.7212098799679953,-1.0607816175343372,0.6711057375922976,5,1.4808167040018483
447424,C. Bassey,620468,J. Greaves,447424__620468,-0.6347838636803143,71,-0.4034568881879516,0.0,-1.064391103880416,0.8075420901150283,14,0.5328853272822773,0.1094106610680985,1.3176189353758516,1.0130213186122123,2,0.471287260190792,0.4477145620847176,2.019098855680564,1.0517689515682074,1.838736053949627,-0.9714565083003797,0.6396828324058182,6,1.424936828379137
447424,C. Bassey,393247,I. Konaté,393247__447424,0.4480319878942714,26,0.1726391031882875,0.0744616382608261,0.959475916633956,0.1967114726407759,41,0.4052732955415904,0.0489277492742842,-0.1906176270321653,0.7100489437069852,8,0.6755357661437527,0.2665172970520557,0.774144844895846,-0.20313276797264362,1.3945140138698264,0.691862110817945,0.6277477855717093,7,1.3690569527564258
447424,C. Bassey,777938,Dean Huijsen,447424__777938,0.7269541714405138,14,0.3881017789697434,0.0890597109384406,1.3562514717433731,0.3706779339749108,31,0.517758382295634,0.0604829117938142,0.0975285299507107,0.138562933954307,18,-0.0626769979708013,0.2284061590102027,0.5122942361009369,0.1542671481830736,0.556593786955371,1.1203158137287093,0.6103922496223846,8,1.3131770771337146
447424,C. Bassey,399581,D. O'Shea,399581__447424,-0.5203098698227395,59,-0.4409914273121381,0.0145980726776144,-0.6676155487709992,0.9257738653782926,7,0.7147803661488379,0.1094106610680985,1.3176189353758516,0.5916077675094493,13,-0.0058401310526317,0.4014391476740215,1.7011538648390283,1.2946664976927542,1.220854019501103,-0.7956124577064959,0.573302686495787,9,1.2572972015110033
447424,C. Bassey,590781,J. van Hecke,447424__590781,1.022802453774279,6,0.8432529825601516,0.0890597109384406,1.3562514717433731,-0.3185227547305793,63,0.2695770101991968,0.0,-1.4107080324573065,0.7102065405121987,7,0.3672810278552011,0.3499036272816687,1.3470682068751942,-1.2616394953664605,1.3947450843571734,1.5747697781071859,0.5692917890326329,10,1.201417325888292
447424,C. Bassey,7919,M. Keane,7919__447424,-0.607434946963881,65,-0.5750300075292789,0.0145980726776144,-0.6676155487709992,0.7359086755478319,18,0.4226800741019751,0.1094106610680985,1.3176189353758516,0.6035765636469567,11,0.0654848649975295,0.3871372582445875,1.602889718281607,0.904603939623228,1.2384028242037295,-0.9294457062595616,0.40452035252246527,11,1.1455374502655808
447424,C. Bassey,590703,I. Zabarnyi,447424__590703,0.5670198300674699,21,0.1420489460881374,0.0890597109384406,1.3562514717433731,0.6106618725937352,24,0.7159720623795105,0.0732175113827264,0.4150858058487237,-0.4588982737423012,37,-0.3197592411815969,0.0494445346349789,-0.7172993342121808,0.647294590848295,-0.31941161332097484,0.8746399054425753,0.4008409609899652,12,1.0896575746428696
447424,C. Bassey,145787,J. Andersen,145787__447424,1.1287741826151283,4,1.0062864115460737,0.0890597109384406,1.3562514717433731,-0.4633631337265552,70,0.0467456578976954,0.0,-1.4107080324573065,0.4453866137769249,15,0.175294212017526,0.2916736379191055,0.9469867884729516,-1.5592022491992124,1.006462660440058,1.7375534586608332,0.3949379566338929,13,1.0337776990201584
447424,C. Bassey,578325,W. Saliba,447424__578325,0.9447455814097938,9,0.7231654866147896,0.0890597109384406,1.3562514717433731,-0.1856567659812024,59,0.4739862236597766,0.0,-1.4107080324573065,0.1735235018270243,17,0.3197783075096178,0.1395671993611535,-0.0980925658692206,-0.9886771503557891,0.607853426675411,1.4548662423719154,0.3580141728971791,14,0.977897823397447
447424,C. Bassey,400549,Pau Torres,400549__447424,0.5772943409220688,19,0.1578558858644435,0.0890597109384406,1.3562514717433731,0.996555201846056,3,0.8236747299453969,0.1094106610680985,1.3176189353758516,-1.182704032005061,62,-1.2503808926348765,0.0,-1.057018433692546,1.4400809846287173,-1.3806650383488113,0.890422630808053,0.3166128590293196,15,0.9220179477747358
447424,C. Bassey,496001,M. Kilman,447424__496001,-0.2804502109625126,52,-0.2139121834276981,0.0242961872943362,-0.4040208335271681,0.2042160808790531,39,0.2974558023557974,0.0578172716091851,0.0310565981365282,0.7179077357184263,6,0.2110758834808866,0.3953281387815014,1.6591668898738567,-0.18771516198944083,1.4060366770201458,-0.42716288617738535,0.26371954295110656,16,0.8661380721520245
447424,C. Bassey,623641,E. Agbadou,447424__623641,-0.5898227489536682,64,-0.33428594245465,0.0,-1.064391103880416,0.8451345578569138,10,1.402847272797187,0.0489277492742842,-0.1906176270321653,0.1282418735669473,19,0.2501142640325763,0.1395671993611535,-0.0980925658692206,1.1289996126738036,0.5414609138592879,-0.9023915244876687,0.25602300068180756,17,0.8102581965293132
447424,C. Bassey,412968,M. Senesi,412968__447424,0.7493686370465489,11,0.6362339480379451,0.0744616382608261,0.959475916633956,0.1746238801685261,42,1.0282641408132052,0.0,-1.4107080324573065,-0.3488138129209102,35,-0.5354842043408716,0.153532615665537,-0.0021402288552676,-0.24850992651874776,-0.15800434382170053,1.1547467817699426,0.24941083714316478,18,0.754378320906602
447424,C. Bassey,234399,A. Webster,234399__447424,0.7452935526852545,12,0.6299645874821077,0.0744616382608261,0.959475916633956,-0.083445385914845,56,-0.0257372560824418,0.0489277492742842,-0.1906176270321653,0.0158545618581508,24,-0.1073250697762,0.1894469438830387,0.244616734893374,-0.778692200465287,0.3766771744111515,1.1484870251522665,0.248823999699377,19,0.6984984452838907
447424,C. Bassey,413002,K. Mavropanos,413002__447424,0.2857519063323049,32,-0.1155398144897254,0.0770934283093505,1.0310079592875043,0.2388605018295768,35,0.7400895280424702,0.0288217077888927,-0.6919934039943679,0.0296873981611694,23,-0.0624008685219557,0.1830562994305278,0.200708464858402,-0.11654102274429759,0.39695905906990636,0.4425828997853879,0.2410003120369989,20,0.6426185696611795
447424,C. Bassey,240032,J. Bednarek,240032__447424,-0.1971501436299035,46,0.0561773822153018,0.0145980726776144,-0.6676155487709992,0.4943059774994259,28,0.671320169450133,0.0632113061316506,0.1655653353052558,0.1028280147604594,20,0.0619208423067149,0.1798674027472816,0.1787984778888421,0.4082508876424413,0.5041987832480416,-0.2992052535229884,0.20441480578916482,21,0.5867386940384682
447424,C. Bassey,424241,N. Milenković,424241__447424,-0.5648683201162665,62,-0.5095428893021798,0.0145980726776144,-0.6676155487709992,0.8429243984117087,12,0.5873196477387088,0.1094106610680985,1.3176189353758516,-0.0774670574102236,26,-0.3140230324343476,0.206509872300374,0.3618511819202923,1.1244590202265623,0.23984780141001438,-0.8640589067536788,0.16674930496096593,22,0.530858818415757
447424,C. Bassey,8653,H. Maguire,8653__447424,-0.4409447301788233,56,-0.318891212475344,0.0145980726776144,-0.6676155487709992,0.4063614677898113,29,0.58274026077521,0.0597318993154144,0.0788008522454995,0.3629431207636467,16,0.017761453671111,0.299970887094484,1.003994788221213,0.2275760601180591,0.8855829377619778,-0.6736992863332758,0.14648657051558703,23,0.4749789427930457
447424,C. Bassey,8360,C. Dawson,8360__447424,0.2966336492351689,29,-0.109805777766347,0.0778455170426016,1.05144972795227,0.0240960657989657,51,0.1397111311695747,0.0489277492742842,-0.1906176270321653,0.0860859212563187,21,0.1852589527854553,0.1395671993611535,-0.0980925658692206,-0.5577570527878395,0.4796513078092574,0.45929839721043236,0.12706421741061677,24,0.41909906717033446
447424,C. Bassey,415917,Gabriel Magalhaes,415917__447424,0.4573786805943727,24,0.1870186304192126,0.0744616382608261,0.959475916633956,0.0661304707666766,49,0.2043794465045145,0.0489277492742842,-0.1906176270321653,-0.1889070764485101,29,-0.2429685475860578,0.1409623045592923,-0.0885072014787787,-0.47140079367959264,0.07645299480692123,0.7062196102696281,0.10375727046565224,25,0.36321919154762317
447424,C. Bassey,397074,M. Guéhi,397074__447424,-0.232537968272444,47,-0.1553635708466801,0.0253322060065646,-0.3758618492060054,0.8659928610161601,8,0.6228095902070956,0.1094106610680985,1.3176189353758516,-0.5954134067163053,41,-0.6347997792042702,0.0778305419529209,-0.5222672863815133,1.1718512965161672,-0.5195718783961226,-0.3535646605564543,0.09957158585453008,26,0.3073393159249119
447424,C. Bassey,192792,D. Burn,192792__447424,-0.6204251625001286,68,-0.3813665786799737,0.0,-1.064391103880416,0.136045375933053,46,0.335119443479881,0.0472015305540699,-0.2336636066539131,0.7788525032637253,5,0.2383675681476952,0.4132947441491311,1.7826102399077814,-0.32776631923624255,1.4953946885538068,-0.9494000386018346,0.07274277690524318,27,0.2514594403022007
447424,C. Bassey,627012,Murillo,447424__627012,0.1949409466010545,36,-0.2741789542266007,0.0783868670738523,1.0661636195667,0.2226438626646978,38,0.445169280193778,0.0489277492742842,-0.1906176270321653,-0.2018288357543397,31,-0.2576868272309424,0.1395671993611535,-0.0980925658692206,-0.14985678621621945,0.05750694310154266,0.3030877493206563,0.0702459687353265,28,0.1955795646794894
447424,C. Bassey,258154,Rúben Dias,258154__447424,1.1657544676110256,3,1.0631791576936078,0.0890597109384406,1.3562514717433731,0.1106679228078246,47,0.2728986034908962,0.0489277492742842,-0.1906176270321653,-1.0925183111133945,57,-1.11163362972462,0.0,-1.057018433692546,-0.379902228362898,-1.2484335603696868,1.7943590516751327,0.05534108764751592,29,0.13969968905677815
447424,C. Bassey,9433,J. Tarkowski,9433__447424,-0.5137288971960483,58,-0.4308668540403056,0.0145980726776144,-0.6676155487709992,0.1676904017138039,43,0.3606254941154797,0.0489277492742842,-0.1906176270321653,0.5852401330154682,14,0.0550664109567881,0.3823282588369181,1.5698484739815886,-0.26275419290999014,1.2115177109142767,-0.7855033941145971,0.05442004129656316,30,0.08381981343406689
447424,C. Bassey,349142,N. Mazraoui,349142__447424,-0.0362438563378663,41,0.265119475716994,0.0172359293293094,-0.5959186158683214,0.8623943604763302,9,1.4294008152885969,0.0489277492742842,-0.1906176270321653,-0.9550866786431876,52,-0.9002003490012256,0.0,-1.057018433692546,1.1644584704429204,-1.0469295118025204,-0.052036334452530475,0.02183087472928985,31,0.02793993781135563
447424,C. Bassey,9097,L. Dunk,9097__447424,0.7164319085322937,16,0.5855620580160139,0.0744616382608261,0.959475916633956,0.008153275508382,52,0.1151837614917536,0.0489277492742842,-0.1906176270321653,-0.6125695819266063,42,-0.5034578356950264,0.0351947211417345,-0.8152056820709688,-0.5905102160668165,-0.5447264858228571,1.1041525152462848,-0.010361395547796285,32,-0.02793993781135563
447424,C. Bassey,619747,L. Colwill,447424__619747,-0.0041330030826614,40,0.0641397482523387,0.0343438554123281,-0.1309252555619475,0.2402179687731674,34,0.4722063665145004,0.0489277492742842,-0.1906176270321653,-0.1879890133501074,28,-0.2842944082415979,0.1525143937605019,-0.0091361371230536,-0.11375221754527938,0.0777990708728398,-0.0027106988723982323,-0.012887948514945938,33,-0.08381981343406689
447424,C. Bassey,558243,S. van den Berg,447424__558243,-0.6338917600895575,70,-0.4020844211252489,0.0,-1.064391103880416,0.6454223636782873,23,0.283470363533445,0.1094106610680985,1.3176189353758516,-0.1970982466020252,30,-0.5357486126281447,0.2166940703503336,0.4318238617321966,0.7187071867238244,0.0644429944979047,-0.9700861436991132,-0.06231198749246136,34,-0.13969968905677815
447424,C. Bassey,604320,J. Branthwaite,447424__604320,0.2437662380287576,34,-0.1911402565454413,0.0778455170426016,1.05144972795227,-0.0043789780945738,53,0.2692034231123568,0.0360212865605979,-0.5124605803360165,-0.2376134302345593,33,-0.278107210150577,0.1302059946983741,-0.162410696104812,-0.616256709687422,0.005039104842678179,0.3780885134833547,-0.07770969712046301,35,-0.1955795646794894
447424,C. Bassey,625787,M. van de Ven,447424__625787,0.0873933540129731,38,0.2097842151223449,0.0340135130547957,-0.1399039594758603,0.2018785022038761,40,0.1390058277388703,0.0693499484961875,0.3186420404960298,-0.4414117388578253,36,-0.2928568798208647,0.0494445346349789,-0.7172993342121808,-0.1925175268597075,-0.2937726282394526,0.1378833769123846,-0.11613559272892515,36,-0.2514594403022007
447424,C. Bassey,549884,T. Harwood-Bellis,447424__549884,0.6740797002967788,18,0.3067564387486127,0.0890597109384406,1.3562514717433731,0.1596473186516147,44,0.1930958971828706,0.0604829117938142,0.0975285299507107,-1.007890475614654,55,-0.9814369597265584,0.0,-1.057018433692546,-0.279278051532019,-1.1243511263043768,1.0390950851980731,-0.12151136421277424,37,-0.3073393159249119
447424,C. Bassey,412027,E. Konsa,412027__447424,-0.1931634329364759,45,0.0623107832821133,0.0145980726776144,-0.6676155487709992,0.7652532825977637,15,0.4678256234095626,0.1094106610680985,1.3176189353758516,-0.974399511523546,53,-0.9885361854763192,0.0158459216166381,-0.9481456884683956,0.9648900431562786,-1.0752462387797463,-0.2930812481200628,-0.13447914791451018,38,-0.36321919154762317
447424,C. Bassey,769441,L. Yoro,447424__769441,-0.4218437589978091,55,-0.1092116267378883,0.0022790589754175,-1.002446290337662,0.6953611954054004,21,0.3602993354213114,0.1094106610680985,1.3176189353758516,-0.6573457760875805,45,-0.625063090943565,0.0494445346349789,-0.7172993342121808,0.8213024463808226,-0.6103779245833025,-0.6443581929586052,-0.14447789038702838,39,-0.41909906717033446
447424,C. Bassey,346131,T. Chalobah,346131__447424,-0.6398458492357997,72,-0.4112445582733138,0.0,-1.064391103880416,0.7298664213127228,19,0.6483642054355365,0.0919106120025647,0.8812276793703546,-0.4784970370385503,39,-0.4013465862900071,0.0633474467263182,-0.6217764455715591,0.8921906207544158,-0.3481475751961269,-0.9792322485722859,-0.14506306767133229,40,-0.4749789427930457
447424,C. Bassey,479155,N. Collins,447424__479155,-0.6159343146723502,67,-0.3744575820218532,0.0,-1.064391103880416,-0.220477574015746,60,0.3320534076630145,0.0065807555270051,-1.2466065399905872,0.7975366605757389,4,0.0841867565998268,0.46273927878411,2.122329339388147,-1.0602136624891099,1.5227896432288357,-0.9425016257306998,-0.15997521499699133,41,-0.530858818415757
447424,C. Bassey,545267,R. Drăgușin,447424__545267,-0.474668077587224,57,-0.3212489254707145,0.011214193895839,-0.759589360089313,0.6683272614420397,22,0.3187086677853718,0.1094106610680985,1.3176189353758516,-0.6381564384976299,43,-0.5955410331128717,0.0494445346349789,-0.7172993342121808,0.7657634323791134,-0.5822422680084932,-0.7255018819101885,-0.1806602391798561,42,-0.5867386940384682
447424,C. Bassey,488453,L. Martínez,447424__488453,0.5695794758278936,20,0.2599590213208114,0.0812722711830038,1.1445888913410465,0.2920031457638076,32,0.5518758695770238,0.0489277492742842,-0.1906176270321653,-1.2381790011457028,64,-1.3357269990050948,0.0,-1.057018433692546,-0.007363792025628773,-1.4620031602575447,0.8785717895625471,-0.1969317209068755,43,-0.6426185696611795
447424,C. Bassey,136441,B. Davies,136441__447424,-0.5400670927207967,60,-0.2577387790194631,0.0,-1.064391103880416,-0.2252191018278605,61,-0.2438506651793887,0.0489277492742842,-0.1906176270321653,0.5995070298409906,12,0.1129448153464237,0.3726166140579355,1.5031225710451863,-1.069954744933989,1.2324360207615825,-0.8259616224888751,-0.2211601155537605,44,-0.6984984452838907
447424,C. Bassey,534563,C. Richards,447424__534563,-0.828041377947027,85,-0.7007761409059714,0.0,-1.064391103880416,0.7370059775463587,17,0.8156603940729845,0.0802693096332738,0.5909334897111962,-0.4645366742224192,38,-0.6081833489195159,0.1250604452583157,-0.1977642783563825,0.9068582571466368,-0.3276787095037487,-1.2683203021734664,-0.2297135848435261,45,-0.754378320906602
447424,C. Bassey,365443,M. de Ligt,365443__447424,-0.690323873341477,78,-0.4889030568974329,0.0,-1.064391103880416,0.2499488139311722,33,0.4871768975268155,0.0489277492742842,-0.1906176270321653,0.0104976465819033,25,0.0314890180075442,0.1496980633566406,-0.0284863289228583,-0.0937609892537789,0.36882279549857344,-1.0567717833225245,-0.26056999235924333,46,-0.8102581965293132
447424,C. Bassey,415847,C. Romero,415847__447424,0.7286669509329575,13,0.6043852001708816,0.0744616382608261,0.959475916633956,-0.4046513243983932,67,0.13707151840256,0.0,-1.4107080324573065,-0.6422831421022964,44,-0.7777951785072535,0.0969914931339009,-0.3906179316359475,-1.4385836220781336,-0.5882928945537123,1.122946822515737,-0.30130989803870295,47,-0.8661380721520245
447424,C. Bassey,288080,C. Burgess,288080__447424,-0.7992330455625543,84,-0.656455629545244,0.0,-1.064391103880416,0.8429965543479879,11,0.587430656871446,0.1094106610680985,1.3176189353758516,-0.9099565658567392,49,-0.8307694062528433,0.0,-1.057018433692546,1.1246072587167777,-0.9807591529462096,-1.2240676847305618,-0.36007319298666457,48,-0.9220179477747358
447424,C. Bassey,501419,J. Todibo,447424__501419,-0.6892455364664196,77,-0.4872440770896523,0.0,-1.064391103880416,0.8374297474452662,13,0.6779917641307127,0.1020283285414827,1.1335288593151511,-1.1255969231663296,59,-1.1625238021137516,0.0,-1.057018433692546,1.1131707076423356,-1.2969338519680862,-1.0551153448807002,-0.4129594964021503,49,-0.977897823397447
447424,C. Bassey,366217,K. Danso,366217__447424,-0.6474414298574815,73,-0.4229300669220552,0.0,-1.064391103880416,-0.0716479371474757,55,-0.0075873349018737,0.0489277492742842,-0.1906176270321653,0.0433975459488601,22,-0.0129320446841082,0.1753862310282407,0.1480096428386586,-0.7544553034911583,0.4170610562303691,-0.9908998563679107,-0.4427647012095666,50,-1.0337776990201584
447424,C. Bassey,297957,M. Akanji,297957__447424,1.1916648522154838,2,1.1030412878543123,0.0890597109384406,1.3562514717433731,-0.6612091023747196,73,-0.2576327554071729,0.0,-1.4107080324573065,-1.1690612500213244,60,-1.229391997275282,0.0,-1.057018433692546,-1.9656606668984073,-1.3606618138070516,1.8341601176444218,-0.497387454353679,51,-1.0896575746428696
447424,C. Bassey,518805,L. Woolfenden,447424__518805,-0.6950870167717168,80,-0.4962309698670325,0.0,-1.064391103880416,0.527597577167792,26,0.1022014612096061,0.1094106610680985,1.3176189353758516,-1.1806993505482506,61,-1.247296767316707,0.0,-1.057018433692546,0.47664576582134854,-1.3777257483005583,-1.064088470773607,-0.6550561510842722,52,-1.1455374502655808
447424,C. Bassey,15806,J. Vestergaard,15806__447424,0.244767524651053,33,-0.0379173980022335,0.0674814272279647,0.7697538095785854,-0.3218182020205552,64,0.2645070912915415,0.0,-1.4107080324573065,-0.9769734626686908,54,-0.9338723244250764,0.0,-1.057018433692546,-1.2684097232373996,-1.0790201994555988,0.3796265946626394,-0.6559344426767864,53,-1.201417325888292
447424,C. Bassey,590874,Toti,447424__590874,-0.6074520273408405,66,-0.3614079092041458,0.0,-1.064391103880416,-0.3157858995673654,62,0.2737875566041412,0.0,-1.4107080324573065,-0.2613807814214192,34,-0.1186409409935925,0.0772189938575915,-0.5264690565016688,-1.256016849493448,-0.02980889486298015,-0.9294719435084686,-0.7384325626216324,54,-1.2572972015110033
447424,C. Bassey,583655,C. Okoli,447424__583655,-0.71169184156431,81,-0.5217768541633298,0.0,-1.064391103880416,0.0356548527929071,50,0.7107354892144391,0.0077252676671516,-1.2180663291327951,-0.6673919769235848,46,-0.7638994740911559,0.0827941504265312,-0.4881637678980955,-0.5340104669757507,-0.625107795027158,-1.0895952217179667,-0.7495711612402918,55,-1.3131770771337146
447424,C. Bassey,364003,S. Bueno,364003__447424,-0.7275244114667738,82,-0.5461346540132741,0.0,-1.064391103880416,0.2304845162086137,37,0.4572318241074948,0.0489277492742842,-0.1906176270321653,-0.9310283866935912,51,-0.8631875921556925,0.0,-1.057018433692546,-0.13374880254102509,-1.0116549309631675,-1.113915708224482,-0.7531064805762249,56,-1.3690569527564258
447424,C. Bassey,286380,I. Diop,286380__447424,-0.6264094155393365,69,-0.3905731218172167,0.0,-1.064391103880416,0.1589021784615399,45,0.3471051506504581,0.0489277492742842,-0.1906176270321653,-1.0186205825482073,56,-0.9979448165474096,0.0,-1.057018433692546,-0.28080888132193743,-1.1400837487713211,-0.9585924783755557,-0.7931617028229381,57,-1.424936828379137
447424,C. Bassey,285382,W. Faes,285382__447424,0.1405474690167997,37,-0.2096994716940371,0.0682633355003559,0.7910060731940683,-0.38581613831988,65,0.1660487277541188,0.0,-1.4107080324573065,-1.1119522709710956,58,-1.1415320295056992,0.0,-1.057018433692546,-1.399888267389574,-1.2769278852978834,0.21953366771673152,-0.8190941616569086,58,-1.4808167040018483
447424,C. Bassey,7953,C. Coady,7953__447424,0.2425162056830991,35,0.0205849925970778,0.0632474443649871,0.6546741728428529,-0.4130131770240665,68,0.1242071297476779,0.0,-1.4107080324573065,-1.192020226661614,63,-1.2647134997988043,0.0,-1.057018433692546,-1.4557623667879092,-1.3943245642293771,0.3761683328062705,-0.8246395327370054,59,-1.5366965796245595
