pair_key,pair_name,player.id_CB1,player.name_CB1,player.id_CB2,player.name_CB2,team_CB1_id,team_CB2_id,same_dominant_team,CB_dominant_playing_side_CB1,CB_dominant_playing_side_CB2,opposite_side_pair,shared_matches,shared_minutes_overlap,evidence_band,ball_quality_raw,ball_complement_raw,ball_floor_raw,ball_quality_z,ball_complement_z,ball_floor_z,ball_CB_pair_fit_z_score,ball_CB_pair_fit_rank,ball_CB_pair_fit_rank_z_score,ground_quality_raw,ground_complement_raw,ground_floor_raw,ground_quality_z,ground_complement_z,ground_floor_z,ground_CB_pair_fit_z_score,ground_CB_pair_fit_rank,ground_CB_pair_fit_rank_z_score,aerial_quality_raw,aerial_complement_raw,aerial_floor_raw,aerial_quality_z,aerial_complement_z,aerial_floor_z,aerial_CB_pair_fit_z_score,aerial_CB_pair_fit_rank,aerial_CB_pair_fit_rank_z_score,global_CB_pair_fit_z_score,global_CB_pair_fit_rank,global_CB_pair_fit_rank_z_score
590874__619747,Toti + L. Colwill,590874,Toti,619747,L. Colwill,1629,1610,False,left,left,False,0,0.0,none,0.0624609046361815,0.3384981398025135,-0.2760372351663319,0.1314846682368023,-0.864223329684772,0.5414142952582169,-0.085241805735387,2069,-0.1398128834379974,0.1141349466319891,0.3001021871997315,-0.1859672405677422,0.2698529150360683,-0.914483844494992,0.658698835097731,-0.0076789288109171,1399,-0.0615498354153468,-0.0817983844938758,0.6399483233347467,-0.7217467078286228,-0.1828490509190765,0.5248227083329196,-0.3826883869119297,-0.0105153903420483,1124,-0.1390302779222204,-0.03447870829611747,998,-0.03724840934669564
9097__424241,L. Dunk + N. Milenković,9097,L. Dunk,424241,N. Milenković,1651,1642,False,left,right,True,0,0.0,none,-0.0304812759467612,0.9976995029957324,-1.0281807789424935,-0.0641652643143566,1.6744017424118114,-0.878105184549995,0.2946168536563661,1295,0.5606089403873102,-0.1343814664388012,0.5269419788215245,-0.6613234452603258,-0.3177224111932756,-0.0460067777226936,-0.2283386568760185,-0.2183309702886496,1755,-0.5180444480791692,-0.1149986827625489,0.5079998575157721,-0.622998540278321,-0.2570637565788403,-0.0424171575938493,-0.1973353382015035,-0.1807240932078757,1363,-0.5369732291007915,-0.03481273661338641,999,-0.039022143125109716
415847__424241,C. Romero + N. Milenković,415847,C. Romero,424241,N. Milenković,1624,1642,False,right,right,False,0,0.0,none,-0.0265430752365686,0.9987519710989572,-1.025295046335526,-0.055875070362704,1.6784548619343285,-0.8726589453540262,0.3010671343281412,1284,0.5705632557129929,0.0289458054134581,0.5949232098697104,-0.5659774044562522,0.0684374961340672,0.2142656361875395,-0.0504183687435267,0.0884147651745901,1232,0.1525923003005473,-0.5250978289410129,0.8329984756660054,-1.3580963046070182,-1.1737840576633989,1.354735673564064,-1.5771342255999563,-0.4958981718824716,1644,-1.0048475775576051,-0.03547209079324678,1000,-0.0407958769035238
297957__496001,M. Akanji + M. Kilman,297957,M. Akanji,496001,M. Kilman,1625,1633,False,right,left,True,0,0.0,none,0.6041318677638469,0.7009787030476058,-0.0968468352837589,1.2717407579491915,0.5317116567724106,0.8796000914838831,0.9713038943030956,336,1.4284442492354628,-0.7174522304947916,0.6129665473419618,-1.330418777836753,-1.696295319805962,0.283346218084786,-1.4769026597036776,-1.0585243264182806,2543,-1.528487579481113,-0.2667457675045789,0.9295647792564046,-1.1963105467609836,-0.5962735172177493,1.7698693908200982,-1.2734578719155822,-0.0218675157459617,1136,-0.1590106771445754,-0.036362649287048944,1001,-0.042569610681937875
258154__625787,Rúben Dias + M. van de Ven,258154,Rúben Dias,625787,M. van de Ven,1625,1624,False,right,left,True,0,0.0,none,0.9034521744979954,0.4322872228382499,0.4711649516597456,1.9018313955522863,-0.5030357912820634,1.9516079588636936,1.190326552164263,187,1.563279975010619,-0.4775912300103468,0.3482101858905943,-0.8258014159009411,-1.1291842631644096,-0.7302979338458299,-0.5352624439681358,-0.8907340005295808,2460,-1.422057655742076,-0.2747224110254432,0.518882444938145,-0.7936048559635881,-0.6141042079622475,0.0043665423308783,-0.517568123538096,-0.4092557659894795,1594,-0.9215959141311258,-0.03655440478493244,1002,-0.04434334446035195
9097__415847,L. Dunk + C. Romero,9097,L. Dunk,415847,C. Romero,1651,1624,False,left,right,True,0,0.0,none,0.8706367419497903,0.3220210420772892,0.5486156998725011,1.8327525647735765,-0.9276776484046492,2.09778064986594,1.0576291178385815,265,1.49269482997396,-0.4979961734080663,0.6559399858776673,-1.1539361592857336,-1.1774283252988131,0.4478739915489531,-1.1475776234654391,-0.6838674898778085,2314,-1.234843573020396,-0.340902891839315,0.5444260233519853,-0.8853289151913001,-0.762041580821863,0.1141771104555219,-0.6897367261533468,-0.4847150025049443,1636,-0.9915273114093685,-0.036984458181390435,1003,-0.046117078238766034
365443__620468,M. de Ligt + J. Greaves,365443,M. de Ligt,620468,J. Greaves,1611,1634,False,right,left,True,0,0.0,none,-0.5164680997968244,0.2339198296044364,-0.7503879294012608,-1.087202261193974,-1.2669608467619564,-0.3538271201589172,-0.9944548086573574,3517,-1.4501627554005887,0.251260386669866,0.2629343861716053,-0.0116739995017393,0.5940629910186429,-1.0567841992277385,0.9839383878729964,0.1767839133155992,1064,0.3680167242542613,0.6104911750294818,0.2911040107484045,0.3193871642810773,1.3646691513445603,-0.9748415725104058,1.5715487609614445,0.7041918561114473,270,1.282908133402046,-0.03782634641010363,1004,-0.04789081201718011
534563__619747,C. Richards + L. Colwill,534563,C. Richards,619747,L. Colwill,1628,1610,False,right,left,True,0,0.0,none,-0.457933411725578,0.8201778236658142,-1.2781112353913922,-0.9639825594265692,0.990754815766232,-1.3497985926265683,-0.4547245535087287,2789,-0.7913680683917721,0.4509154364745133,0.2602421134472895,0.1906733230272238,1.0661138289199803,-1.0670918136980572,1.3615282030722575,0.4852350109650247,560,1.014289996115403,-0.392888937274024,0.9895320256168714,-1.3824209628908954,-0.8782492434497757,2.0276655885582087,-1.622792283704774,-0.1553834018983801,1335,-0.4903522975819631,-0.04162431481402804,1005,-0.049664545795594185
8653__346131,H. Maguire + T. Chalobah,8653,H. Maguire,346131,T. Chalobah,1611,1628,False,center,right,False,0,0.0,none,-0.3754005631582483,0.1354356483093592,-0.5108362114676076,-0.7902450147060341,-1.646229497890802,0.0982785089356553,-0.8693356549331266,3406,-1.3497146643868818,0.4661147666072608,0.3350694231728693,0.1310453434343916,1.102050092649462,-0.7806085560635948,1.250259531395418,0.566894385784736,477,1.1207199198544402,0.3281225885866209,0.1740940026052783,0.1540285859813426,0.7334729686827341,-1.477861754815947,1.2611661242136312,0.1756111827393092,857,0.305533604775179,-0.04227669546969378,1006,-0.05143827957400827
288080__412968,C. Burgess + M. Senesi,288080,C. Burgess,412968,M. Senesi,1634,1659,False,left,left,False,0,0.0,none,-0.4149798538450921,0.7764110541193046,-1.1913909079643967,-0.8735622502683431,0.8222062891715202,-1.1861314374716725,-0.42734552587705,2739,-0.74612118054776,0.4492946674918281,0.9013774970223366,-0.4520828295305085,1.0622817928303867,1.3875541430375828,0.1621143742694399,0.9798300141803562,192,1.486172067633062,-0.2704873520134049,0.2161026157026894,-0.4865899677160942,-0.6046373153612637,-1.297268824740982,0.0587073350133357,-0.6797578381002592,1752,-1.1846711705588004,-0.04242444993231768,1007,-0.053212013352422344
8653__496001,H. Maguire + M. Kilman,8653,H. Maguire,496001,M. Kilman,1611,1633,False,center,left,False,0,0.0,none,-0.2056887856023254,0.1960750532507092,-0.4017638388530346,-0.4329895939305137,-1.4127034126360192,0.3041306483530265,-0.5794796910854573,3014,-0.9949790636898268,0.1207248712513508,0.2547722481221725,-0.1340473768708216,0.2854336851759676,-1.0880336976560423,0.7555837925731876,-0.0325765081941913,1444,-0.1192528061172344,0.5825178014718625,0.0947517735199989,0.4877660279518635,1.302138517791541,-1.818950035830222,1.88760055710115,0.4829043595669339,475,0.9415763133534808,-0.043050613237571554,1008,-0.05498574713083642
297957__365443,M. Akanji + M. de Ligt,297957,M. Akanji,365443,M. de Ligt,1625,1611,False,right,right,False,0,0.0,none,0.3383902685631921,0.9667203022482606,-0.6283300336850686,0.7123356995188416,1.5550989312797383,-0.1234674207807126,0.7980040449871997,527,1.2556011376713363,-0.5206351974556591,0.7908655980552661,-1.311500795510925,-1.230954495968632,0.9644491438124944,-1.441600796743124,-0.6144626641891925,2254,-1.1579062787512122,-0.3880400705950344,0.8082704761659489,-1.1963105467609836,-0.8674102681353822,1.2484312384651894,-1.2734578719155822,-0.3138673369112507,1505,-0.7734079532319926,-0.04344198537108116,1009,-0.0567594809092505
7953__240032,C. Coady + J. Bednarek,7953,C. Coady,240032,J. Bednarek,1631,1619,False,right,center,False,0,0.0,none,-0.0676072044164817,0.4500187194076446,-0.5176259238241264,-0.1423179970718775,-0.4347507053125643,0.0854642941064161,-0.1844913513084248,2273,-0.3244201858415669,0.106775424509124,0.5794962314293556,-0.4727208069202316,0.2524525608349042,0.1552020261866228,0.1236029179710414,0.1975074718676472,1026,0.4167436772914109,-0.28360643353917,0.8225099120591556,-1.1061163455983256,-0.6339632197878452,1.3096458623473402,-1.1041608553103457,-0.1449200222517897,1315,-0.4570516322113713,-0.043967967230855776,1010,-0.05853321468766458
192792__399581,D. Burn + D. O'Shea,192792,D. Burn,399581,D. O'Shea,1613,1634,False,left,right,True,0,0.0,none,-0.5316059830342396,0.5613798159147644,-1.092985798949004,-1.1190685872882336,-0.0058922601787396,-1.0004116100319624,-0.7613842937041312,3272,-1.2284530049649292,0.2120466531983438,0.3402143872389303,-0.1281677340405865,0.5013487032478915,-0.7609105865460094,0.7665554882791605,0.175712273315975,1065,0.3667344360164415,0.4996631131826502,0.1971898619555401,0.3024732512271101,1.1169282448550044,-1.3785738087228134,1.539800877148017,0.4528521552402616,514,0.876640015880827,-0.044273288382631525,1011,-0.060306948466078654
583655__620468,C. Okoli + J. Greaves,583655,C. Okoli,620468,J. Greaves,1631,1634,False,left,left,False,0,0.0,none,-0.5668774653659394,0.1957714196409737,-0.7626488850069131,-1.1933175783910197,-1.4138727243781428,-0.3769672048771965,-1.096214047484392,3603,-1.5279874024922897,0.4400081441014317,0.5009641694579294,-0.0609560253564977,1.0403253677266078,-0.1454652171612242,0.891975762410137,0.6549182711969641,388,1.234843573020396,0.0713084375565736,0.7294435069314755,-0.6581350693749017,0.1594002156695177,0.9095580338208784,-0.2632875776274789,0.2999100024555265,685,0.5919193269622678,-0.04712859127730044,1012,-0.06208068224449274
8653__479155,H. Maguire + N. Collins,8653,H. Maguire,479155,N. Collins,1611,1669,False,center,right,False,0,0.0,none,-0.3557002967573697,0.1171683252942148,-0.4728686220515846,-0.7487745459866986,-1.7165780845225014,0.1699346884287602,-0.8553737606643477,3392,-1.3370455357905584,0.2058117241909673,0.4724807865446659,-0.2666690623536985,0.486607260619382,-0.2545164760581079,0.5081053624806605,0.2685697599883907,903,0.5744651305432371,0.5094209745343294,0.1715315515707123,0.337889422963617,1.13874060335321,-1.48887760386178,1.6062780135634307,0.4439626232307572,527,0.8549945833899424,-0.04761379248173325,1013,-0.06385441602290681
258154__415847,Rúben Dias + C. Romero,258154,Rúben Dias,415847,C. Romero,1625,1624,False,right,right,False,0,0.0,none,1.0965717822005436,0.5077351723284169,0.5888366098721265,2.3083619717053936,-0.2124810884122,2.173689518209657,1.5251745629709683,83,1.657393501726164,-0.3086233968334522,0.5387228337669354,-0.8473462306003876,-0.7296881957843498,-0.000902687854197,-0.5754661022087924,-0.4802081246901925,2108,-0.9706921960295324,-0.7723034469906835,0.4797406507431766,-1.2520440977338605,-1.726378255237442,-0.1639020764323584,-1.3780712925445613,-1.1879740090573407,1959,-1.5293330571444248,-0.047669190258855,1014,-0.0656281498013209
619747__769441,L. Colwill + L. Yoro,619747,L. Colwill,769441,L. Yoro,1610,1611,False,left,right,True,0,0.0,none,0.2149714191655905,0.3911863662733755,-0.176214947107785,0.4525302009956666,-0.6613177227010256,0.7298087627646798,0.1738315362404615,1519,0.3579028828461359,-0.0372306141138432,0.4274749083387142,-0.4647055224525573,-0.0880255350676907,-0.4268256322796264,0.138559823469435,-0.1443484925238462,1634,-0.3628875713029824,-0.2450450597953539,0.7281958145847186,-0.9732408743800726,-0.5477645664181016,0.90419426672363,-0.854749911288606,-0.173573985449683,1349,-0.5136627633413773,-0.04803031391102258,1015,-0.06740188357973496
234399__769441,A. Webster + L. Yoro,234399,A. Webster,769441,L. Yoro,1651,1611,False,left,right,True,0,0.0,none,0.4568318392926173,0.6992715678242472,-0.2424397285316298,0.9616636707276236,0.5251373738272354,0.6048228235047062,0.7593376122129236,579,1.208544374313564,-0.6282249675820957,0.3311349340287134,-0.9593599016108092,-1.4853324402655086,-0.7956721106839463,-0.7844889882445685,-1.1382656509868518,2571,-1.5643916501400654,0.0672746398283609,0.6647131777298799,-0.597438537901519,0.1503832150188698,0.6312855807854405,-0.149358504979027,0.2347055807492617,784,0.4270810333778388,-0.04807415267488883,1016,-0.06917561735814905
501419__590703,J. Todibo + I. Zabarnyi,501419,J. Todibo,590703,I. Zabarnyi,1633,1659,False,right,right,False,0,0.0,none,-0.2139442928451302,0.7070789023580754,-0.9210231952032056,-0.4503680266840787,0.5552039002339964,-0.675866823553882,-0.1937962079826168,2292,-0.3416140032222916,0.4574877308631297,0.2422672107891738,0.2152205200739558,1.0816529153398646,-1.1359103865967024,1.4073344508678456,0.4815202318644907,565,1.0078785549263043,-0.27937971807172,0.5011897165651158,-0.7805694346368357,-0.6245149780345367,-0.0716936134875653,-0.493100276244548,-0.4323856283124475,1605,-0.9399112800849512,-0.04822053481019118,1017,-0.07094935113656313
192792__415917,D. Burn + Gabriel Magalhaes,192792,D. Burn,415917,Gabriel Magalhaes,1613,1609,False,left,left,False,0,0.0,none,-0.009911136291536,0.461973653519744,-0.47188478981128,-0.0208636502262175,-0.3887115173393702,0.1717914736681364,-0.0926869855812925,2080,-0.1497671987636801,-0.2286480799717627,0.2343065749045015,-0.4629546548762643,-0.5405999890351374,-1.1663884153999091,0.1418270263970953,-0.5918511138581224,2230,-1.127131361043539,0.4575368699370064,0.3590816594746531,0.0984552104623532,1.0227608154624483,-0.6826090549880289,1.1568533573531532,0.5379683627054461,427,1.021497910242901,-0.048856578911322925,1018,-0.0727230849149772
15806__258154,J. Vestergaard + Rúben Dias,15806,J. Vestergaard,258154,Rúben Dias,1631,1625,False,left,right,True,0,0.0,none,0.6944450988707632,0.6395197797052972,0.0549253191654661,1.46185656396664,0.2950295556537647,1.1660394706634132,1.052645042812132,267,1.4908849544601996,-0.2119211842880829,0.8942179581893781,-1.1061391424774611,-0.5010520530791217,1.3601431881930417,-1.0583860961541336,-0.0541602893124751,1478,-0.1628506062031051,-0.5855303282371069,0.2215113200345868,-0.8070416482716939,-1.3088726075086097,-1.2740170748928843,-0.5427893552933843,-1.145199297280847,1934,-1.487707225431185,-0.048904847927063365,1019,-0.07449681869339128
424806__583655,E. Pinnock + C. Okoli,424806,E. Pinnock,583655,C. Okoli,1669,1631,False,left,left,False,0,0.0,none,-0.6848975962175733,0.1232852501203727,-0.808182846337946,-1.4417583885374394,-1.6930214300693116,-0.462903387720336,-1.3213663008335803,3724,-1.637484871074799,0.6730789930371316,0.3641722051351488,0.3089067879019828,1.5913822512771298,-0.6691858707718756,1.5821575229686873,0.9113668690007396,221,1.44898570873629,0.0560014254642576,0.7141364948391594,-0.6581350693749017,0.1251834930434568,0.8437539531664128,-0.2632875776274789,0.2630604169461564,738,0.5036725637301998,-0.04897967162889475,1020,-0.07627055247180536
240032__501419,J. Bednarek + J. Todibo,240032,J. Bednarek,501419,J. Todibo,1619,1633,False,center,right,False,0,0.0,none,-0.3911743760142425,0.4403816974064922,-0.8315560734207348,-0.8234500180962414,-0.4718634709081369,-0.5070156471747275,-0.6546871797555074,3142,-1.1108110965704976,0.4307934988452246,0.3937445080744619,0.0370489907707626,1.0185388864008804,-0.5559655811092175,1.07485782610928,0.557451334089531,488,1.1066147492384233,-0.120832978058425,0.6597364565784107,-0.7805694346368357,-0.270105522186234,0.6098909050596365,-0.493100276244548,-0.0507055448241356,1179,-0.2306071076913476,-0.04931379683003734,1021,-0.07804428625021943
9097__534563,L. Dunk + C. Richards,9097,L. Dunk,534563,C. Richards,1651,1628,False,left,right,True,0,0.0,none,-0.2057063470758972,1.0724048883154949,-1.2781112353913922,-0.4330265620874718,1.9620967849018809,-1.3497985926265683,0.1021560359015146,1665,0.2257819703416205,-0.003655208461,0.6576682367993256,-0.6613234452603258,-0.0086421265998875,0.4544907596228315,-0.2283386568760185,0.0863584332117019,1236,0.1474631473492684,-0.1308386322916437,0.3624307159287287,-0.4932693482203725,-0.2924717876288658,-0.6682116285215679,0.0461699525921955,-0.3374653918524641,1527,-0.8100386851396436,-0.0496503075797492,1022,-0.07981802002863352
412968__504375,M. Senesi + M. Lacroix,412968,M. Senesi,504375,M. Lacroix,1659,1628,False,left,center,False,0,0.0,none,-0.2398866983929403,0.9019012814031216,-1.1417879797960615,-0.5049786444230752,1.305476887615989,-1.0925158990905657,-0.079349435744854,2055,-0.127143754841674,0.4102244083389507,0.557770101224065,-0.1475456928851144,0.9699067259929394,0.072021532596401,0.7303952870588214,0.6526388801871543,390,1.2322789965447565,-0.3457880024268583,0.2897482126865512,-0.6355362151134095,-0.7729615744145716,-0.980670080678773,-0.2208689015280317,-0.724855591716524,1767,-1.2096466695867445,-0.050522049091407895,1023,-0.0815917538070476
7919__413002,M. Keane + K. Mavropanos,7919,M. Keane,413002,K. Mavropanos,1623,1633,False,left,right,True,0,0.0,none,-0.5349898280957289,0.4889368852900882,-1.023926713385817,-1.1261918229804837,-0.2848744502171599,-0.8700764924525183,-0.8225735450458934,3354,-1.302657901029109,0.1493426509201937,0.5138697961936077,-0.3645271452734139,0.3530956195210846,-0.0960548347405447,0.3254974831986382,0.2128308559781065,1000,0.4500831714747237,0.4455482207682387,0.2886315222477683,0.1569166985204705,0.9959618372689968,-0.9854706771150056,1.266587191534941,0.4556571538069849,511,0.8816351156864157,-0.05136184508693401,1024,-0.08336548758546167
240032__285382,J. Bednarek + W. Faes,240032,J. Bednarek,285382,W. Faes,1619,1631,False,center,right,False,0,0.0,none,-0.1466464013878965,0.5760380081742329,-0.7226844095621294,-0.3087011554975052,0.0505573415047928,-0.3015423051175433,-0.1994918363208234,2304,-0.3524732563048545,0.1237714526964771,0.422213053992503,-0.2984416012960259,0.2926368154013924,-0.4469711270171623,0.448816279938303,0.1019903255832081,1212,0.1782380650569418,-0.1354497641865022,0.6743532427064878,-0.8098030068929899,-0.3027793394937891,0.6727277387591335,-0.5479725019961251,-0.0591658485183795,1192,-0.2522525401822322,-0.0522224530853316,1025,-0.08513922136387575
397074__590874,M. Guéhi + Toti,397074,M. Guéhi,590874,Toti,1628,1629,False,left,left,False,0,0.0,none,-0.1455038455870817,0.2967658403189035,-0.4422696859059852,-0.3062959938802151,-1.024936986695646,0.2276840186989041,-0.4150922892090205,2714,-0.7234977366257539,0.22995728016244,0.2605499955318679,-0.0305927153694279,0.5436953730366717,-1.065913058737057,0.948635156088126,0.1418008001148439,1135,0.2769742593690607,0.0474710480606944,0.5671118185160592,-0.5196407704553647,0.1061150062771949,0.2117022110881123,-0.0033299382042163,0.1159021788241879,955,0.1423603444592796,-0.052463103423329584,1026,-0.08691295514228983
8360__488453,C. Dawson + L. Martínez,8360,C. Dawson,488453,L. Martínez,1629,1611,False,left,left,False,0,0.0,none,0.2411319740409461,0.4122480869898552,-0.1711161129489091,0.5076000386599182,-0.5802077383203057,0.7394317854878396,0.2276240549314353,1429,0.4393472809653577,-0.1526699585070504,0.4680288669663905,-0.620698825473441,-0.3609624795672839,-0.2715610608251984,-0.1525311666352002,-0.2924557913582415,1862,-0.6552492895258798,-0.3550621520823521,0.9964328862007172,-1.3514950382830695,-0.7936926618691837,2.057332043625072,-1.5647434656613468,-0.0925954109793397,1246,-0.3421643366828299,-0.052475715802048635,1027,-0.0886866889207039
50102__283145,F. Schär + T. Adarabioyo,50102,F. Schär,283145,T. Adarabioyo,1613,1610,False,right,right,False,0,0.0,none,0.1529844717526221,0.6397320989330189,-0.4867476271803966,0.3220432465866665,0.2958472100836214,0.1437408610619859,0.2785239585308168,1333,0.526221305625861,-0.0011035441022867,0.738843609229465,-0.7399471533317517,-0.0026091447156218,0.7652781608906758,-0.3750542695657837,0.153268021996235,1113,0.3051846006010947,-0.3921766276850609,0.5084768165931445,-0.9006534442782053,-0.8766569732220892,-0.0403667343363905,-0.7185012921880792,-0.5941387653495775,1706,-1.1080796402064397,-0.054115594940841914,1028,-0.09046042269911798
8653__412027,H. Maguire + E. Konsa,8653,H. Maguire,412027,E. Konsa,1611,1614,False,center,right,False,0,0.0,none,-0.2002432839765923,0.5133853694260939,-0.7136286534026861,-0.4215264238273427,-0.1907218312028882,-0.2844513889232954,-0.3248700390591969,2541,-0.5669435046854719,0.1591400466395596,0.4162094757973012,-0.2570694291577416,0.3762599164577405,-0.4699563799299324,0.5260187387445013,0.1523467919987908,1115,0.3026200241254552,0.0395132016176466,0.4627033895742525,-0.4231901879566058,0.0883263338177774,-0.2371444114700283,0.1777104796540166,0.0085619393986835,1108,-0.112389745625747,-0.05465376922057421,1029,-0.09223415647753207
346131__447424,T. Chalobah + C. Bassey,346131,T. Chalobah,447424,C. Bassey,1628,1616,False,right,left,True,0,0.0,none,-0.148456754411394,0.3071409592382751,-0.4555977136496691,-0.3125120779949066,-0.9849817643837344,0.2025300501962986,-0.4112445582733138,2707,-0.7171631723275922,0.5719002796611091,0.2279378650376959,0.3439624146234133,1.3521621740806704,-1.190771608598522,1.647573004873789,0.6483642054355365,393,1.2284321318312972,-0.1186868877828663,0.2727154737642089,-0.3914023615470753,-0.265308232209169,-1.0538929748041983,0.2373771112791851,-0.4013465862900071,1583,-0.9032805481773004,-0.05474231304259478,1030,-0.09400789025594614
8653__15806,H. Maguire + J. Vestergaard,8653,H. Maguire,15806,J. Vestergaard,1611,1631,False,center,left,False,0,0.0,none,-0.1221045799602345,0.2534665918112454,-0.37557117177148,-0.2570388674288534,-1.1916850609593557,0.3535640330547414,-0.4153121453912851,2715,-0.7244026743826342,0.1117944657581457,0.608588988516973,-0.4967945227588272,0.2643192410384867,0.2665863303209664,0.0786802088338661,0.2278715613823065,969,0.4898341068471352,0.0623803953406366,0.4398361958512625,-0.3774558005106259,0.1394428038471392,-0.3354493354495613,0.2635551930731095,0.0217976399033231,1089,-0.0807541135236849,-0.05521431470188517,1031,-0.09578162403436022
397074__447424,M. Guéhi + C. Bassey,397074,M. Guéhi,447424,C. Bassey,1628,1616,False,left,left,False,0,0.0,none,0.0428358965332632,0.2844290790406081,-0.2415931825073449,0.0901726236132594,-1.0724466146154708,0.6064205086566568,-0.1553635708466801,2212,-0.2692189826718721,0.5279434728803296,0.2831564540728126,0.244787018807517,1.2482336859575958,-0.979362146909015,1.4625069565050108,0.6228095902070956,422,1.1912457729345252,-0.2938839260317731,0.3034841858605752,-0.5973681118923483,-0.656937142313676,-0.9216198178868082,-0.149226313406949,-0.6347997792042702,1739,-1.163025738067916,-0.05578458661461824,1032,-0.0975553578127743
50102__424806,F. Schär + E. Pinnock,50102,F. Schär,424806,E. Pinnock,1613,1669,False,right,left,True,0,0.0,none,-0.4703556667452227,0.6095229770571939,-1.0798786438024164,-0.9901322940409606,0.1795100201413852,-0.975674494079284,-0.6363480397939215,3110,-1.08185308835033,0.0379028412151113,0.6948104499405088,-0.6569076087253974,0.0896149031639405,0.5966931487700945,-0.2200984939703043,0.1797956974189377,1055,0.3795573183946388,0.0957927081496882,0.6743452121537288,-0.5785525040040406,0.2141314388849599,0.672693215813815,-0.1139088956567791,0.2860919050552686,704,0.5602836948602057,-0.056820145773238406,1033,-0.09932909159118837
240032__366217,J. Bednarek + K. Danso,240032,J. Bednarek,366217,K. Danso,1619,1624,False,center,right,False,0,0.0,none,-0.2925539330051397,0.5661554408707039,-0.8587093738758436,-0.6158469373219828,0.0124989658183532,-0.5582620339263806,-0.4158261857007616,2716,-0.7253076121395143,-0.1708242736610091,0.7744367324721817,-0.9452610061331904,-0.403885309159304,0.9015497164678312,-0.7581797726277137,-0.0831136941648454,1535,-0.2359410357588295,0.507810210292533,0.0436413180056094,0.4641688922869235,1.1351399611805164,-2.038671331970289,1.8433080791257768,0.324630196824327,663,0.6285500588699187,-0.05810322768042667,1034,-0.10110282536960245
15806__399581,J. Vestergaard + D. O'Shea,15806,J. Vestergaard,399581,D. O'Shea,1631,1634,False,left,right,True,0,0.0,none,-0.2684206115430716,0.5431164201716164,-0.8115370317146879,-0.5650445708757236,-0.0762257226439676,-0.4692337371869665,-0.3992367496684453,2683,-0.6954446661624664,0.1929141246983867,0.5811260157186183,-0.3882118910202318,0.4561130524671429,0.1614418056754455,0.2813006109207638,0.3327491901203578,795,0.7129522602277675,-0.0138661023695826,0.4212729317376819,-0.4351390341072645,-0.0309957668957956,-0.4152518809478694,0.155282164095976,-0.1090170149130634,1268,-0.3787950685904808,-0.05850152482038363,1035,-0.10287655914801654
364003__413002,S. Bueno + K. Mavropanos,364003,S. Bueno,413002,K. Mavropanos,1629,1633,False,center,right,False,0,0.0,none,-0.4249516115369113,0.4484444902754722,-0.8733961018123835,-0.8945535128746671,-0.4408131587104136,-0.5859802754416814,-0.6967167591387939,3194,-1.1578678599282703,0.2740731289748765,0.7533204007483207,-0.4792472717734442,0.6479998893362374,0.8207038926138486,0.1114242213269272,0.5924959567176588,448,1.1579062787512122,0.0064353700047951,0.4291836940672729,-0.4227483240624777,0.0143853855424016,-0.3812439087038263,0.1785398704358757,-0.0714725057527719,1212,-0.285553205552824,-0.058564436057969016,1036,-0.1046502929264306
415917__583655,Gabriel Magalhaes + C. Okoli,415917,Gabriel Magalhaes,583655,C. Okoli,1609,1631,False,left,left,False,0,0.0,none,-0.1464609352122287,0.58268782961107,-0.7291487648232986,-0.3083107359427634,0.0761662136447794,-0.3137424739464354,-0.1940539986672349,2293,-0.3425189409791718,0.1467145874921833,0.6236382493468475,-0.4769236618546641,0.3468820048668899,0.3242038136080788,0.1157601889535891,0.2938541843065864,858,0.6321681012451248,-0.1963319800473644,0.5343548478937098,-0.7306868279410742,-0.4388731689366256,0.0708816300479304,-0.3994692402663594,-0.2780659435072055,1456,-0.691821323074043,-0.05942191928928467,1037,-0.10642402670484469
393247__518805,I. Konaté + L. Woolfenden,393247,I. Konaté,518805,L. Woolfenden,1612,1634,False,right,right,False,0,0.0,none,-0.1003424714358607,0.5535804761906671,-0.6539229476265279,-0.211228073683111,-0.035927998080557,-0.1717688922027268,-0.150746214706268,2201,-0.2592646673461894,-0.4107562497390669,0.7591672952065015,-1.1699235449455685,-0.9711641756732756,0.8430892673863415,-1.1774108523976,-0.4681374781002554,2093,-0.9514578724622365,-0.0798616815251205,1.128546256866983,-1.2084079383921038,-0.1785198175003458,2.625280827256094,-1.296165011459513,0.4390913371347526,533,0.8450043837787649,-0.059930785223923595,1038,-0.10819776048325877
8653__9433,H. Maguire + J. Tarkowski,8653,H. Maguire,9433,J. Tarkowski,1611,1623,False,center,right,False,0,0.0,none,-0.4596054612271215,0.2078753389840343,-0.6674808002111559,-0.9675023431259332,-1.3672597850994936,-0.1973566088128091,-0.9334004288553768,3470,-1.4076306808272172,0.1897736421960347,0.4864421232538205,-0.2966684810577857,0.4486879089603783,-0.2010642106213496,0.4521250074011403,0.2544496927740123,925,0.5462547893112032,0.3982027835620971,0.412677825572745,-0.0144750420106479,0.890127616800499,-0.4522018131684835,0.9448801419833966,0.4983792928463838,461,0.9648867791128952,-0.060190481078326884,1039,-0.10997149426167284
