pair_key,pair_name,player.id_CB1,player.name_CB1,player.id_CB2,player.name_CB2,card_discipline,discipline,possession_win_rate,duel_success_rate,interceptions_per90,duels_per90,z_card_discipline,z_discipline,z_possession_win_rate,z_duel_success_rate,z_interceptions_per90,z_duels_per90,quality_raw,complement_raw,floor_raw,quality_z,complement_z,floor_z,CB_pair_fit_z_score,CB_pair_fit_rank,CB_pair_fit_rank_z_score,team_CB1_id,team_CB2_id,same_dominant_team,CB_dominant_playing_side_CB1,CB_dominant_playing_side_CB2,opposite_side_pair,shared_matches,shared_minutes_overlap,evidence_band
349142__413002,K. Mavropanos + N. Mazraoui,413002,K. Mavropanos,349142,N. Mazraoui,0.9951923076923077,0.9759615384615384,0.3557692307692307,0.6682692307692308,5.2323077341788515,7.716624368072614,0.09654830890984722,0.03623182087924266,1.2432514948165805,-0.006818239396340242,1.6552299654359932,1.6597023949801455,0.8613071225988576,0.8497796681551915,0.011527454443666381,2.036416055146117,1.1900070956435749,1.0272334144545612,1.5806568391570432,15,1.7131370857271535,1633,1611,False,right,right,False,0,0.0,none
568412__590703,I. Zabarnyi + J. Gvardiol,590703,I. Zabarnyi,568412,J. Gvardiol,0.9977777777777778,0.9933333333333334,0.33830065359477124,0.788235294117647,4.341364668707416,5.572232645403377,0.3692097926367027,0.9467385495409073,0.9843082623133115,1.7211190298076335,0.8542343953700064,0.3156237515844673,0.9800240664528944,0.6112482867466673,0.36877577970622727,2.3171023331752325,0.27676769889693653,1.6938759349990469,1.5803566632565067,16,1.711854797489334,1659,1625,False,right,left,True,0,0.0,none
590703__623641,I. Zabarnyi + E. Agbadou,590703,I. Zabarnyi,623641,E. Agbadou,0.9977777777777778,0.9722065727699531,0.3746165884194053,0.7469483568075117,4.10504549345915,5.513709675218278,0.3692097926367027,-0.16057694605094747,1.5226329043807756,1.1264405372553252,0.6417734426655289,0.2789422658548165,0.9032331516282232,0.7571111427202877,0.14612200890793545,2.135543110297252,0.8352170979256991,1.2783933127512925,1.574015347076594,17,1.710572509251514,1659,1629,False,right,center,False,0,0.0,none
349142__424806,E. Pinnock + N. Mazraoui,424806,E. Pinnock,349142,N. Mazraoui,1.0,0.9855769230769231,0.32379146083274524,0.7085391672547636,5.609299342593946,7.982591964983435,0.6035634646002853,0.5402023348986142,0.7692330883429223,0.5732118302720883,1.994161396629924,1.8264076489988144,0.9800155013187004,0.5935688562894722,0.38644664502922826,2.3170820823537435,0.20908036857497314,1.7268506177787901,1.5666352753051216,18,1.7092902210136944,1669,1611,False,left,right,True,0,0.0,none
370__412968,V. van Dijk + M. Senesi,370,V. van Dijk,412968,M. Senesi,0.9923664122137404,0.9627542394589887,0.34348583431528257,0.7121778779650597,5.034863195057369,7.216514396126046,-0.2014682329845366,-0.6560014629014987,1.0611701293946165,0.625622184272884,1.477718957943789,1.346239548832854,0.7670688111289428,1.0116416580293293,-0.24457284690038655,1.8136053927796647,1.8097106546302402,0.549337960991693,1.559583484977243,19,1.7080079327758746,1612,1659,False,left,left,False,0,0.0,none
240032__623641,J. Bednarek + E. Agbadou,240032,J. Bednarek,623641,E. Agbadou,0.9972677595628415,0.9761409989994613,0.3826675902408989,0.7245439852228123,3.961519341934227,5.516721191988473,0.3154237039893246,0.04563787411173181,1.641975906144843,0.8037380364500613,0.5127373504442485,0.28082984792867727,0.8765389196103179,0.7867150275191165,0.08982389209120124,2.0724290813582673,0.9485583016507418,1.1733383248264861,1.5554496961396536,20,1.706725644538055,1619,1629,False,center,center,False,0,0.0,none
240032__568412,J. Bednarek + J. Gvardiol,240032,J. Bednarek,568412,J. Gvardiol,0.9972677595628415,0.9972677595628415,0.3463516554162649,0.7658309225329476,4.197838517182493,5.575244162173571,0.3154237039893246,1.1529533697035865,1.1036512640773788,1.3984165290023696,0.725198303148726,0.31751133365832807,0.9533298344349894,0.5996092075129604,0.35372062692202894,2.2539883042362487,0.2322064104186191,1.6657822973539604,1.5298125347145022,21,1.7054433563002351,1619,1625,False,center,left,False,0,0.0,none
349142__645877,N. Mazraoui + Y. Mosquera,349142,N. Mazraoui,645877,Y. Mosquera,1.0,0.9708710407239819,0.30571266968325794,0.7285067873303167,6.4057595195850965,8.89077280028556,0.6035634646002853,-0.2305760983074819,0.5012444265734737,0.8608164573043817,2.710212846187266,2.395644347763632,1.0309939390953256,0.439163192325278,0.5918307467700475,2.4376120378489987,-0.38207595886616647,2.110107208733098,1.526204673011269,22,1.7041610680624155,1611,1629,False,right,right,False,0,0.0,none
447424__568412,C. Bassey + J. Gvardiol,447424,C. Bassey,568412,J. Gvardiol,0.9948186528497409,0.9818652849740932,0.3644722137559687,0.7842629279691151,4.130166967414559,5.316669736946774,0.05714298592872122,0.34566449399476373,1.3722590564800339,1.6639028528039963,0.6643587122878515,0.15544002970690066,0.9685497981350274,0.5337231057643744,0.43482669237065297,2.2899733525706667,-0.020044607705556678,1.8171301080466453,1.5023993155829953,23,1.7028787798245957,1616,1625,False,left,left,False,0,0.0,none
370__568412,V. van Dijk + J. Gvardiol,370,V. van Dijk,568412,J. Gvardiol,1.0,0.9932885906040269,0.3907093038557705,0.7940518489274905,3.458502024291498,4.33638800744064,0.6035634646002853,0.9443934518470363,1.7611812253591033,1.8048980715946943,0.060503466245259735,-0.4589886323754727,1.0953653915385988,0.26530977064239947,0.8300556208961993,2.589807527482269,-1.0476898206669818,2.554646257102694,1.491526068961579,24,1.701596491586776,1612,1625,False,left,left,False,0,0.0,none
