pair_key,pair_name,player.id_CB1,player.name_CB1,player.id_CB2,player.name_CB2,passes_per90,pass_accuracy_rate,progressive_passes_per90,final_third_passes_per90,progressive_pass_accuracy,long_pass_accuracy,z_passes_per90,z_pass_accuracy_rate,z_progressive_passes_per90,z_final_third_passes_per90,z_progressive_pass_accuracy,z_long_pass_accuracy,quality_raw,complement_raw,floor_raw,quality_z,complement_z,floor_z,CB_pair_fit_z_score,CB_pair_fit_rank,CB_pair_fit_rank_z_score,team_CB1_id,team_CB2_id,same_dominant_team,CB_dominant_playing_side_CB1,CB_dominant_playing_side_CB2,opposite_side_pair,shared_matches,shared_minutes_overlap,evidence_band
255738__258154,J. Lerma + Rúben Dias,255738,J. Lerma,258154,Rúben Dias,64.4202561590987,0.8837151643282721,9.15684352158646,8.452070065383515,0.6485042735042735,0.5248015873015873,1.0123138296652223,-0.44064546086423007,0.7624017288627358,0.8712523222292579,-0.6312258807319561,-0.08267639912577601,0.15928095680538046,1.2107528978968203,-1.05147194109144,0.33529779762210493,2.4948834953184162,-0.922062562967166,0.7317014348131441,617,1.1741567395521146,1628,1625,False,left,right,True,0,0.0,none
270866__415847,Diego Carlos + C. Romero,270866,Diego Carlos,415847,C. Romero,63.3640528845434,0.9072004814143062,9.93277134771737,7.652948927186428,0.7330928126768534,0.5583870967741935,0.923037670234355,0.2357630929538777,1.1119322569961771,0.5735133809168769,0.32913550672763137,0.2686542501735881,0.5539035749499983,0.48168490014518045,0.07221867480481776,1.1660066118429524,-0.31280229190449366,1.1986771970714145,0.728898057764411,618,1.1732518017952345,1614,1624,False,right,right,False,0,0.0,none
257899__496001,J. Gomez + M. Kilman,257899,J. Gomez,496001,M. Kilman,59.25550506443941,0.9020396172856796,9.277775689414149,7.789317759972311,0.739030612244898,0.5934471285982931,0.575760418730493,0.08712330116788705,0.8168777807139839,0.6243220880839498,0.39654928981696885,0.6354095544295513,0.47086032571664477,0.6339967432668889,-0.1631364175502441,0.9911946372429449,0.27376000197940975,0.7544918536823649,0.7286236899517684,619,1.172346864038354,1612,1633,False,right,left,True,0,0.0,none
258154__424241,Rúben Dias + N. Milenković,258154,Rúben Dias,424241,N. Milenković,55.41419275162684,0.9097309144039937,6.624269700280244,7.418218306179642,0.7118702553485162,0.6052777777777778,0.25107139463444894,0.3086429486023233,-0.37844131798623987,0.48605674480556693,0.08818886312027485,0.759167381037825,0.19545376430399183,1.139968337454194,-0.9445145731502023,0.41144414261746026,2.222287791046008,-0.7202020689724382,0.7283679948280448,620,1.171441926281474,1625,1642,False,right,right,False,0,0.0,none
7953__234399,C. Coady + A. Webster,7953,C. Coady,234399,A. Webster,54.80673368704009,0.9120542370502903,8.227188159591462,7.7184181994315875,0.8054531424161879,0.5077817531305904,0.1997255849742716,0.3755577492617065,0.3436218904330528,0.5979061179814276,1.1506660278271972,-0.26071715194332823,0.4349286950502285,0.6996415242017417,-0.26471282915151345,0.9155559867158699,0.5265620986350549,0.5627868312166937,0.7283039891917902,621,1.1705369885245938,1631,1651,False,right,left,True,0,0.0,none
15806__412968,J. Vestergaard + M. Senesi,15806,J. Vestergaard,412968,M. Senesi,52.95825040400388,0.8624538644253609,9.665223675259284,8.72810539253497,0.7613249054966846,0.5697738302353264,0.04348152451998574,-1.0529993442262495,0.99141063616263,0.9740983891676367,0.6496637023502592,0.3877683718027858,0.19127455642563934,1.1468346846286737,-0.955560128203034,0.4026466113524471,2.2487305171447773,-0.741048329892355,0.7277327948411858,622,1.1696320507677134,1631,1659,False,left,left,False,0,0.0,none
9380__625787,J. Stones + M. van de Ven,9380,J. Stones,625787,M. van de Ven,61.12544031311155,0.9289287792577267,6.849510763209393,8.151076320939334,0.8036677454153183,0.5205882352941176,0.733817718312469,0.8615671418137121,-0.276977463963198,0.7591071736042977,1.1303958309696396,-0.126751350488907,0.523277947000754,0.5339842896667817,-0.01070634266602763,1.101537476246771,-0.11139411997392934,1.04217292519757,0.7257850871707205,623,1.1687271130108332,1625,1624,False,right,left,True,0,0.0,none
9097__590703,L. Dunk + I. Zabarnyi,9097,L. Dunk,590703,I. Zabarnyi,59.498932186352256,0.8961960338156527,9.040395234564794,9.404183191263531,0.7872064248736128,0.5549169859514687,0.5963362293431218,-0.08117972108199539,0.7099455210916145,1.2259934754275152,0.9435050678770692,0.23235418185147233,0.5310260804193456,0.5175505689117654,0.013475511507580189,1.1178478508391982,-0.17468139130848506,1.087811305452727,0.724081769117599,624,1.167822175253953,1651,1659,False,left,right,True,0,0.0,none
412968__653730,M. Senesi + A. Khusanov,412968,M. Senesi,653730,A. Khusanov,55.99498802168705,0.8617159763313609,10.938248644559325,9.489976043374101,0.752638036809816,0.4683491355270496,0.3001634324795496,-1.074251508577009,1.5648674382794678,1.2579584326018438,0.5510388372514566,-0.673213117131092,0.25710593316513397,1.0211022790524142,-0.7639963458872805,0.5412263642487962,1.7645272751721857,-0.37951026595082893,0.724069311485888,625,1.1669172374970727,1659,1625,False,left,right,True,0,0.0,none
386292__590703,A. Disasi + I. Zabarnyi,386292,A. Disasi,590703,I. Zabarnyi,50.176572528883185,0.9082684770954265,8.180166880616174,6.859178433889602,0.7822551981517682,0.6599326599326599,-0.19164131920453195,0.2665227974749689,0.32244031668321627,0.2777679988682842,0.8872921694072611,1.3309001174584791,0.43731619865822563,0.6894925447449715,-0.2521763460867459,0.9205818524416415,0.4874777533291754,0.5864469185311164,0.7238236359257967,626,1.1660122997401925,1614,1659,False,right,right,False,0,0.0,none
234399__619747,A. Webster + L. Colwill,234399,A. Webster,619747,L. Colwill,63.35883938481052,0.9036744588596693,10.115379736800381,9.322134136673537,0.7675840978593271,0.470704744357439,0.922596996318114,0.13420892580446978,1.1941914627215986,1.1954233935192553,0.7207263630908574,-0.6485716097407983,0.6041048320672628,0.3820459840218002,0.22205884804546264,1.2716838458756856,-0.6965178980161888,1.48147035076261,0.7231806236855083,627,1.1651073619833123,1651,1610,False,left,left,False,0,0.0,none
447424__578325,C. Bassey + W. Saliba,447424,C. Bassey,578325,W. Saliba,64.11092713034584,0.9302690965254887,7.336558554714257,6.427727035610486,0.7341655272830584,0.6009591584158416,0.9861676243344699,0.9001700723776546,-0.057578099669488625,0.11701654779142823,0.341314386959401,0.7139912509647242,0.4741830366501835,0.6208713978981509,-0.14668836124796744,0.9981891812267037,0.22321348813180641,0.785534247809479,0.7231654866147896,628,1.164202424226432,1616,1609,False,left,right,True,0,0.0,none
9097__488453,L. Dunk + L. Martínez,9097,L. Dunk,488453,L. Martínez,68.42554666889421,0.9231761472505859,8.454455654008752,8.789803314198945,0.7955584373480304,0.5282285327924273,1.350863200542712,0.6958836433817588,0.44599858666180414,0.9970859851644726,1.0383282007325378,-0.0468278738743613,0.7151707564649764,0.1745146253938491,0.5406561310711273,1.505485554430959,-1.4957339489465333,2.082758566570911,0.7205743058457019,629,1.1632974864695518,1651,1611,False,left,left,False,0,0.0,none
234399__777938,A. Webster + Dean Huijsen,234399,A. Webster,777938,Dean Huijsen,57.24601887199002,0.8805253438228569,10.700361421782066,11.013342927882327,0.7915321420579868,0.5444731738849387,0.4059074993038121,-0.5325165591808187,1.4577068960056498,1.8255390180023485,0.9926163517173959,0.12310375414879496,0.6367760568469929,0.3183275279278785,0.3184485289191145,1.3404591089954652,-0.9419015990021076,1.6633864634313449,0.7203363674833694,630,1.1623925487126716,1651,1659,False,left,left,False,0,0.0,none
62126__578325,M. Doherty + W. Saliba,62126,M. Doherty,578325,W. Saliba,60.24667284364074,0.9194499495366547,7.281431100688044,7.014022404705118,0.7801350502512563,0.6139418819930773,0.6595394173479443,0.5885641638240674,-0.08241124454652676,0.33546022816312077,0.8632214359571766,0.8498006751982532,0.4707066337947493,0.6234495116416949,-0.1527428778469458,0.9908711047632472,0.23314196303115095,0.7741075669263022,0.7201996546762293,631,1.1614876109557912,1629,1609,False,right,right,False,0,0.0,none
488453__622200,L. Martínez + J. Quansah,488453,L. Martínez,622200,J. Quansah,66.11299627573031,0.9269337054365372,8.853627845019261,6.610193652192862,0.7356536502546689,0.6225490196078431,1.1553936138015244,0.8041063464917877,0.6258128194311112,0.18500050497801698,0.3582095344073387,0.9398380542432577,0.6450754343643387,0.30212426371847484,0.3429511706458639,1.3579298918122749,-1.0043013679779198,1.7096302655960995,0.7196005886319814,632,1.160582673198911,1611,1612,False,left,right,True,0,0.0,none
283145__622200,T. Adarabioyo + J. Quansah,283145,T. Adarabioyo,622200,J. Quansah,68.37823031693677,0.9294433512876062,8.669926860748602,6.665395095367847,0.727932034811438,0.6334289813486371,1.3468637600156799,0.8763875047362584,0.5430614347167249,0.20556762360901246,0.27054350549813594,1.0536509480408978,0.6662708732110822,0.26296381473907304,0.40330705847200915,1.40254780538766,-1.1551106702100955,1.8235398500089253,0.7194486716325865,633,1.1596777354420307,1610,1612,False,right,right,False,0,0.0,none
145787__286380,J. Andersen + I. Diop,145787,J. Andersen,286380,I. Diop,55.1370332820147,0.8824629609135879,10.466724243675916,8.301390609940796,0.727370005409092,0.550531914893617,0.22764433888394836,-0.4767105945692556,1.3524608621544663,0.8151117205149077,0.2641626016320829,0.1864829151602385,0.3587886894408225,0.8278231118056454,-0.46903442236482296,0.7552758333076864,1.0201972915238091,0.17717096824512005,0.71913129776001,634,1.1587727976851505,1616,1616,True,right,right,False,8,489.0,high
145787__501419,J. Andersen + J. Todibo,145787,J. Andersen,501419,J. Todibo,55.46613354285171,0.8887026070412396,9.62883137896457,7.747982399021291,0.7020570967597365,0.5207700101317123,0.25546171841971566,-0.2970004378751603,0.97501707723163,0.6089212357975393,-0.023223140088032224,-0.12484984377600461,0.22753173683966907,1.066906158423256,-0.839374421583587,0.4789705673647509,1.9409208372346836,-0.5217712049521327,0.7174072938623539,635,1.1578678599282703,1616,1633,False,right,right,False,0,0.0,none
386292__400549,A. Disasi + Pau Torres,386292,A. Disasi,400549,Pau Torres,53.920138203356366,0.928961297736052,7.753405725567621,6.4981243830207305,0.7873649459783914,0.6535523300229182,0.1247856168271741,0.8625037174969719,0.13019814300739818,0.14324540182526632,0.94530480989432,1.2641568854773764,0.5790551822818781,0.4201197736501933,0.15893540863168487,1.2189525428203738,-0.5498933879087377,1.3623375700297111,0.7169757690435079,636,1.15696292217139,1614,1614,True,right,left,True,0,0.0,none
590781__590874,J. van Hecke + Toti,590781,J. van Hecke,590874,Toti,57.32227555053642,0.8978818258907435,9.459022724609271,7.888279993181552,0.7587934021239737,0.5573412698412699,0.41235313676355567,-0.03262665384543026,0.8985237403005439,0.6611937326159725,0.6209227155078796,0.2577140839778497,0.4393670634410187,0.6766896661088917,-0.237322602667873,0.924899069381338,0.4381730787406382,0.6144803681374299,0.7167975319403465,637,1.1560579844145098,1651,1629,False,right,left,True,0,0.0,none
7953__412968,C. Coady + M. Senesi,7953,C. Coady,412968,M. Senesi,50.00716803820232,0.8680562448304383,9.257199924493264,8.557688677560725,0.789834298492059,0.5254315879583393,-0.20596032642849335,-0.8916432929600366,0.8076090604318308,0.9106040203253354,0.9733401776799521,-0.07608610041447517,0.1680598373785118,1.1752094260358557,-1.0071495886573438,0.3537779686406343,2.358003394860923,-0.8384130479354339,0.7166073931915073,638,1.1551530466576296,1631,1659,False,right,left,True,0,0.0,none
15806__415847,J. Vestergaard + C. Romero,15806,J. Vestergaard,415847,C. Romero,60.93141861032527,0.9091037094257213,9.081478901213682,7.035455176043345,0.7530954708374062,0.5659701492537313,0.7174179277718754,0.29057860607092095,0.7284523914703307,0.3434457141459231,0.5562322355735583,0.3479788992005787,0.47244825933020285,0.6118944534405999,-0.13944619411039713,0.994537350986476,0.18864272183307562,0.7992023799271794,0.7137019680285965,639,1.1542481089007492,1631,1624,False,left,right,True,0,0.0,none
370__286380,V. van Dijk + I. Diop,370,V. van Dijk,286380,I. Diop,57.804882949864364,0.9130906056426079,7.73053350748518,7.726816035366221,0.7667578869688212,0.5458715596330275,0.45314579113499587,0.4054065513104094,0.119894944440848,0.6010350087853098,0.7113461202718891,0.1377319607939191,0.39377777078401505,0.7545060708710623,-0.36072830008704726,0.8289303501469328,0.7378488488160091,0.38157696445153916,0.712135222608577,640,1.153343171143869,1612,1616,False,left,right,True,0,0.0,none
370__327391,V. van Dijk + J. Bree,370,V. van Dijk,327391,J. Bree,59.14726971869829,0.9168735612087304,7.014616657473801,7.279922779922781,0.7921931891197258,0.5605774419859687,0.5666117669366346,0.5143607329493154,-0.20260256918987118,0.4345301844284326,1.0001214354982213,0.2915669710918275,0.39376312360543664,0.7545207180496408,-0.36075759444420397,0.8288995167892157,0.7379052560033288,0.3815216772514076,0.712125670645888,641,1.152438233386989,1612,1619,False,left,right,True,0,0.0,none
50102__134102,F. Schär + N. Aké,50102,F. Schär,134102,N. Aké,59.81241521700182,0.8980409732440778,8.246947812065422,8.484263422375033,0.7606492261334064,0.5352332852332853,0.6228335539560615,-0.02804299714118108,0.3525229783079332,0.8832470193656292,0.6419924932580701,0.026447305269048815,0.3528120430834113,0.8283503408860171,-0.4755382978026059,0.7426945655842968,1.0222276832021373,0.1648962130410434,0.7109948303609983,642,1.1515332956301085,1613,1625,False,right,left,True,0,0.0,none
234399__239411,A. Webster + T. Mings,234399,A. Webster,239411,T. Mings,55.1142060430191,0.9045676998368679,9.00078953126879,8.391253649487544,0.7621894650036078,0.5478779840848806,0.22571485402337982,0.15993546104282988,0.6921044256650233,0.8485931602852599,0.6594793295703506,0.15872072697638948,0.4622748847641541,0.6268095373404339,-0.16453465257627978,0.9731216704506741,0.24608162905427375,0.7518529666331684,0.7107559172682529,643,1.1506283578732284,1651,1614,False,left,left,False,0,0.0,none
8135__257899,L. Shaw + J. Gomez,8135,L. Shaw,257899,J. Gomez,65.94864647337116,0.8896755668989889,10.82045896232897,8.55047996702067,0.6788003663003663,0.602747909199522,1.1415018568724185,-0.2689778922185531,1.511806975112498,0.9079181774138774,-0.2872644174313631,0.7327029806402197,0.5215445034188286,0.5170229832982198,0.004521520120608767,1.0978884536204696,-0.1767131560180367,1.070912449774158,0.7101127699596554,644,1.1497234201163482,1611,1612,False,left,right,True,0,0.0,none
8653__145787,H. Maguire + J. Andersen,8653,H. Maguire,145787,J. Andersen,57.43001978935126,0.8806488880978718,10.09589863350309,8.533168265758796,0.7240696753760887,0.5997122427624695,0.4214602774758788,-0.5289583187666405,1.185415852291338,0.9014681320332034,0.22669287392933685,0.7009475397630794,0.3818874715239002,0.7733756952041367,-0.39148822368023656,0.8039004204243511,0.8105169349391044,0.3235238027920954,0.7098100512523259,645,1.1488184823594678,1611,1616,False,center,right,False,0,0.0,none
134102__623641,N. Aké + E. Agbadou,134102,N. Aké,623641,E. Agbadou,61.08033078218876,0.915322518107232,7.998924459291496,7.1233025510258585,0.7405895691609978,0.575595238095238,0.7300048105403264,0.4696886164370826,0.2407964354968875,0.37617615159045825,0.4142486382343802,0.44866484279207897,0.41533166347016065,0.7116572827570664,-0.29632561928690576,0.874302834672363,0.5728355252873376,0.503124055700491,0.709626886062481,646,1.1479135446025877,1625,1629,False,left,center,False,0,0.0,none
400549__622200,Pau Torres + J. Quansah,400549,Pau Torres,622200,J. Quansah,60.92994746766155,0.9206464126422296,9.012806270526749,6.863519478388579,0.7324113856068744,0.6428571428571429,0.7172935786336402,0.6230239020500365,0.6975175801851035,0.2793853981980418,0.32139904203892894,1.1522768779879886,0.6026697419423606,0.3644261841077061,0.23824355783465445,1.2686628785992466,-0.7643728332829618,1.5120157313763372,0.7074227355900022,647,1.1470086068457075,1614,1612,False,left,right,True,0,0.0,none
545267__590781,R. Drăgușin + J. van Hecke,545267,R. Drăgușin,590781,J. van Hecke,56.392067876874506,0.8922003393825638,9.47080088159521,8.559003216631174,0.7689289819581189,0.5404761904761904,0.33372682440656964,-0.19626106671951743,0.9038294211810226,0.9110937952198307,0.7359952727058203,0.08129218724731202,0.4236058627352143,0.6924508668146963,-0.268845004079482,0.8917206154686498,0.49887043392249325,0.5549881831358001,0.7065190745382329,648,1.146103669088827,1624,1651,False,right,right,False,0,0.0,none
386292__415953,A. Disasi + Igor Julio,386292,A. Disasi,415953,Igor Julio,58.06956521739131,0.9364125932062966,7.965217391304348,5.689130434782609,0.748249299719888,0.6386363636363637,0.4755182045553268,1.077110996361295,0.22561248554869978,-0.1581719805505412,0.5012120677847379,1.108124232175212,0.5664840979128265,0.4278471274851919,0.13863697042763473,1.1924895117888934,-0.5201348721018777,1.3240283554140135,0.7050099653466861,649,1.145198731331947,1614,1651,False,right,left,True,0,0.0,none
9097__412027,L. Dunk + E. Konsa,9097,L. Dunk,412027,E. Konsa,58.8441604077817,0.9378225147034194,6.211041192631405,7.008239438491062,0.7529715887127948,0.5374668435013263,0.5409912866576252,1.1177186218565045,-0.5645874692829516,0.3333055933325328,0.5548257612421991,0.04981206849227365,0.39037135460365247,0.7508612617223398,-0.3604899071186872,0.8217596006363341,0.7238124641775846,0.3820268831741508,0.7044289162062726,650,1.1442937935750666,1651,1614,False,left,right,True,0,0.0,none
134102__767087,N. Aké + A. Gray,134102,N. Aké,767087,A. Gray,64.67256066428399,0.9469511666232977,6.6292962136887645,6.33875258646172,0.746236199397792,0.5827922077922079,1.0336400059540913,1.3806360106579394,-0.3761770353723393,0.08386618168651788,0.47835668054984215,0.5239507644984795,0.5469066566884632,0.46284904696820217,0.08405760972026108,1.1512775988442348,-0.38534032322435824,1.221020802719188,0.7042408629986475,651,1.1433888558181864,1625,1624,False,left,left,False,0,0.0,none
145787__623641,J. Andersen + E. Agbadou,145787,J. Andersen,623641,E. Agbadou,60.57790281744924,0.8768394901858668,11.392999210150165,8.828122949313595,0.7129585642649776,0.5546985815602836,0.6875368120373896,-0.6386740753450042,1.7697179411316897,1.0113632293082746,0.1005447906634272,0.23006950141131235,0.4516400069317966,0.637793705849222,-0.18615369891742545,0.9507344925564165,0.2883823388669293,0.7110513700894296,0.7040922219561729,652,1.1424839180613062,1616,1629,False,right,center,False,0,0.0,none
134102__402884,N. Aké + K. Walker-Peters,134102,N. Aké,402884,K. Walker-Peters,57.810929648241206,0.9448734791797566,6.068467336683417,7.221105527638191,0.8131041890440387,0.5487012987012987,0.4536568916223034,1.3207958324809375,-0.6288124055325166,0.41261587683593587,1.2375308658645303,0.16733324062605576,0.5501987574343014,0.45549023461111876,0.09470852282318258,1.1582077061952245,-0.4136795630888705,1.2411222564276585,0.7032244354564828,653,1.1415789803044258,1625,1619,False,left,left,False,0,0.0,none
257899__413002,J. Gomez + K. Mavropanos,257899,J. Gomez,413002,K. Mavropanos,60.290155404322896,0.8963289878204235,9.328856722926144,7.958637791600783,0.755639097744361,0.6184816880911957,0.6632148045706897,-0.07735046786127268,0.8398881433015443,0.6874078513685733,0.5851108648705914,0.8972905912123624,0.4962572719557039,0.5539812288824181,-0.05772395692671419,1.044657024153945,-0.034384674768752725,0.9534366462127496,0.7027004388888967,654,1.1406740425475457,1612,1633,False,right,right,False,0,0.0,none
257899__285382,J. Gomez + W. Faes,257899,J. Gomez,285382,W. Faes,58.438723872571515,0.9009510636786441,9.12749716069939,7.799684410480788,0.7576659451659452,0.5752016129032258,0.5067215417813252,0.055771500875344146,0.7491821372020009,0.6281845257042501,0.6081223274280689,0.4445472159803414,0.45219061534019334,0.6338553734678145,-0.18166475812762134,0.9518935626071646,0.27321557817144143,0.7195233418926323,0.7018161231335411,655,1.1397691047906655,1612,1631,False,right,right,False,0,0.0,none
283145__349142,T. Adarabioyo + N. Mazraoui,283145,T. Adarabioyo,349142,N. Mazraoui,71.44220295518377,0.9158744828800282,9.439760654536574,7.671925754060325,0.6983267716535433,0.549718574108818,1.6058477229835326,0.4855859403845454,0.8898467972928092,0.5805838237732,-0.06557474267747998,0.17797473557588062,0.5714203167449171,0.41407301295351884,0.15734730379139822,1.2028806052138472,-0.5731798359755125,1.3593403419401813,0.7013544202023061,656,1.1388641670337851,1610,1611,False,right,right,False,0,0.0,none
9097__619747,L. Dunk + L. Colwill,9097,L. Dunk,619747,L. Colwill,69.26521680032621,0.9172533446270119,8.931656925377192,8.773576185945359,0.7613372673766385,0.48317158785876524,1.4218367776267469,0.5252990035199385,0.6609624103450903,0.9910400332357532,0.6498040508218164,-0.5181586938489906,0.6144714765899169,0.3337293522483292,0.28074212434158763,1.293506373482826,-0.8825882244263595,1.5922232177261368,0.7004213629587326,657,1.137959229276905,1651,1610,False,left,left,False,0,0.0,none
297957__424241,M. Akanji + N. Milenković,297957,M. Akanji,424241,N. Milenković,48.741271666803584,0.9117274822482448,6.210630082970509,6.381705413620308,0.7523598975330736,0.6622222222222223,-0.31296090955349154,0.366146773787325,-0.5647726609619385,0.09986967436526806,0.5478810309536759,1.3548507264691703,0.18872473883916627,1.1163858319722864,-0.9276610931331203,0.39727906310167177,2.131470109193493,-0.6883945192237615,0.7004016604641314,658,1.1370542915200248,1625,1642,False,right,right,False,0,0.0,none
370__479155,V. van Dijk + N. Collins,370,V. van Dijk,479155,N. Collins,57.561877667140834,0.9111857305208997,7.509246088193457,7.851351351351352,0.7780408902691511,0.5426248063862743,0.4326056367105518,0.35054359921320444,0.020212079708435304,0.6474347489061509,0.8394457518556502,0.10376838709178349,0.37570699203061475,0.7725768496244626,-0.3968698575938478,0.7908900693823288,0.8074405313839439,0.31336705247923075,0.7003506046021937,659,1.1361493537631444,1612,1669,False,left,right,True,0,0.0,none
270866__578325,Diego Carlos + W. Saliba,270866,Diego Carlos,578325,W. Saliba,65.43823906240155,0.9326074235574381,6.989246182604861,6.177721534939405,0.7506942607775721,0.6399712551900352,1.098359391312838,0.9675170194186745,-0.21403115208289009,0.023868751375959535,0.5289705113825363,1.1220882399767962,0.5211206994837818,0.505094392002656,0.016026307481125712,1.0969963160486291,-0.2226508961814096,1.092625419199267,0.7002279730097452,660,1.1352444160062642,1614,1609,False,right,right,False,0,0.0,none
134102__239411,N. Aké + T. Mings,134102,N. Aké,239411,T. Mings,56.684153449306926,0.9325351192545587,7.250305702580398,6.818796469023626,0.7722999312084384,0.6231527093596059,0.35841551716120196,0.9654345587575589,-0.09643223525281171,0.26272236574382996,0.7742667635101231,0.9461531203474411,0.5421367546897194,0.4635522373557007,0.07858451733401865,1.1412366142398656,-0.38263229370889457,1.2106914429562152,0.6979669075985074,661,1.134339478249384,1625,1614,False,left,left,False,0,0.0,none
145787__604320,J. Andersen + J. Branthwaite,145787,J. Andersen,604320,J. Branthwaite,51.287462079541285,0.8726432228770167,11.222195552888621,8.937807114044737,0.7657363420427554,0.5826747720364742,-0.09774277237755508,-0.7595321881571746,1.692776387395378,1.0522296831221007,0.6997481861765,0.522722294811381,0.45532545183501066,0.6229802271336816,-0.1676547752986709,0.9584926174703393,0.2313347194717351,0.7459643632934518,0.6978395972353806,662,1.1334345404925037,1616,1623,False,right,left,True,0,0.0,none
370__620468,V. van Dijk + J. Greaves,370,V. van Dijk,620468,J. Greaves,55.1693361834207,0.9207160453790835,7.4959884044391085,7.325890896313432,0.7673335259280658,0.5231442869057548,0.23037475929209883,0.6250294180352439,0.014239919607424045,0.45165712257845503,0.7178815378944607,-0.1000130551210302,0.3718388378732487,0.7764450037818287,-0.40460616590858,0.7827473284304874,0.822337031414005,0.2987663283947961,0.6978280393184044,663,1.1325296027356235,1612,1634,False,left,left,False,0,0.0,none
415847__619747,C. Romero + L. Colwill,415847,C. Romero,619747,L. Colwill,66.53244194229416,0.9063263116401779,10.56164672765658,8.468754398311049,0.7437358192759198,0.4845508982035928,1.1908474881672388,0.21058583387989713,1.3952203880280774,0.8774686208414494,0.4499690461669115,-0.5037300308141524,0.6184096773001097,0.32176064213579847,0.29664903516431096,1.3017965674344791,-0.9286804646261428,1.6222443087310046,0.6967430060755977,664,1.1316246649787434,1624,1610,False,right,left,True,0,0.0,none
50102__590781,F. Schär + J. van Hecke,50102,F. Schär,590781,J. van Hecke,58.162199854474906,0.8747868900000879,10.223965650584159,9.554599943254363,0.7700893658256469,0.528090428090428,0.48334819791771005,-0.6977917069334287,1.2431059242404632,1.2820361983048465,0.749169490772542,-0.0482725568756498,0.40799591183565637,0.7080608177142541,-0.3000649058785975,0.8588605532076842,0.5589853167799167,0.4960669052384354,0.6963392526855041,665,1.130719727221863,1613,1651,False,right,right,False,0,0.0,none
71703__134102,V. Lindelöf + N. Aké,71703,V. Lindelöf,134102,N. Aké,54.26747471261889,0.9503417291975338,6.011063903207022,5.894925270127461,0.7933673469387755,0.626984126984127,0.15414442523471056,1.4782887491356589,-0.6546708059455106,-0.081496325916537,1.013452033747453,0.986232739888659,0.5392577480183256,0.46643124402709457,0.07282650399123097,1.135176099438732,-0.37154506160225903,1.1998243522622676,0.6960894016911419,666,1.1298147894649828,1611,1625,False,center,left,False,0,0.0,none
15806__134102,J. Vestergaard + N. Aké,15806,J. Vestergaard,134102,N. Aké,59.32776345912946,0.9344192760629036,6.88472808166909,6.316377733941915,0.7870542156256441,0.6273987206823028,0.5818680990605728,1.0197007957102227,-0.26111319475398304,0.07552969228229905,0.9417769864372767,0.9905697136449845,0.5380052840229214,0.46768370802249876,0.07032157600042262,1.132539573216874,-0.36672174557446835,1.195096805096713,0.6952726239554391,667,1.1289098517081024,1631,1625,False,left,left,False,0,0.0,none
625787__777938,M. van de Ven + Dean Huijsen,625787,M. van de Ven,777938,Dean Huijsen,57.584048371719604,0.8977725644271652,9.791635305333935,8.742285112148126,0.7424985622949156,0.51890756302521,0.4344796276404728,-0.035773530180817026,1.0483550095105034,0.9793815114677834,0.4359220624674168,-0.1443324945229536,0.4579612943772919,0.6147629716749593,-0.15680167729766764,0.9640412544011522,0.19968956232235502,0.7664474002830994,0.6952169759539025,668,1.1280049139512223,1624,1659,False,left,left,False,0,0.0,none
134102__769441,N. Aké + L. Yoro,134102,N. Aké,769441,L. Yoro,58.32210684266286,0.940563847100385,7.311186778849127,6.472951302863786,0.75,0.5888704318936877,0.49686442354917165,1.1966726626034727,-0.06900726861944459,0.13386634040735634,0.5210883414085689,0.5875337338710821,0.5366937092181826,0.4689952828272375,0.067698426390945,1.129778614516815,-0.36167079017730236,1.1901461384321954,0.6944172978916558,669,1.127099976194342,1625,1611,False,left,right,True,0,0.0,none
8360__257899,C. Dawson + J. Gomez,8360,C. Dawson,257899,J. Gomez,57.952467854871024,0.8953492609102283,9.325768278707859,7.888618349109085,0.7623069498069499,0.6189516129032258,0.46562048594647626,-0.10556791368217604,0.8384968985202984,0.6613197982784049,0.6608131730182526,0.9022063716166189,0.478594231554293,0.5726274253646803,-0.09403319381038726,1.0074750617606647,0.03742297693240931,0.8849102731821734,0.6919464785964898,670,1.1261950384374617,1629,1612,False,left,right,True,0,0.0,none
8653__590781,H. Maguire + J. van Hecke,8653,H. Maguire,590781,J. van Hecke,56.282232391563866,0.895877832775247,8.67884172116316,7.8986843883503886,0.7611408199643493,0.6134660421545668,0.32444291994046404,-0.0903443367768012,0.5470772925890659,0.6650702332546043,0.6475737190147618,0.8448230189991475,0.40076299681450933,0.715293732735401,-0.3145307359208918,0.843634750163685,0.5868397182454752,0.46876556401633657,0.6916224033587524,671,1.1252901006805816,1611,1651,False,center,right,False,0,0.0,none
257899__397074,J. Gomez + M. Guéhi,257899,J. Gomez,397074,M. Guéhi,58.950965199380136,0.8845646386496888,10.51757711714638,8.982798498178726,0.7401158623984712,0.5732677564009836,0.5500190200801867,-0.41617946386916405,1.3753684459820312,1.0689927074496195,0.40887049022332456,0.4243175672046188,0.4924411991053791,0.5461262876116695,-0.05368508850629043,1.0366239180755905,-0.06463453765309832,0.9610591970497744,0.6911334371518207,672,1.1243851629237014,1612,1628,False,right,left,True,0,0.0,none
