player.id,player.name,minutes_played,total_passes,accurate_passes,progressive_passes,final_third_passes,long_passes,accurate_progressive_passes,accurate_long_passes,passes_per90,pass_accuracy_rate,progressive_passes_per90,final_third_passes_per90,progressive_pass_accuracy,long_pass_accuracy,z_passes_per90,z_pass_accuracy_rate,z_progressive_passes_per90,z_final_third_passes_per90,z_progressive_pass_accuracy,z_long_pass_accuracy,CB_ball_passing_quality_z_score,CB_rank_for_ball_passing_quality,CB_rank_for_ball_passing_quality_z_score
364003,S. Bueno,1727.0,759,685,77,48,66,49,30,39.554140127388536,0.9025032938076416,4.012738853503184,2.5014475969889984,0.6363636363636364,0.45454545454545453,-1.0895082274648973,0.10047780536771468,-1.554851965175423,-1.3458483765292464,-0.769062510174603,-0.8176103967358771,-1.189642891690374,80,-1.3975403200426473
365443,M. de Ligt,2150.0,1293,1169,125,109,98,70,39,54.12558139534884,0.9040989945862336,5.232558139534883,4.562790697674418,0.56,0.3979591836734694,0.14215081498945817,0.14643612272914644,-1.005362612022513,-0.5778270051207335,-1.6360438824384937,-1.4095469669730976,-0.9298850501857596,73,-1.1219689893300127
366217,K. Danso,848.0,513,460,69,40,43,41,18,54.445754716981135,0.8966861598440545,7.32311320754717,4.245283018867925,0.5942028985507246,0.4186046511627907,0.16921364010670648,-0.06706343570907738,-0.06363479610178881,-0.6961249647513321,-1.2477271739503886,-1.1935792591130057,-0.6304525279913662,65,-0.8070303256584301
386292,A. Disasi,450.0,272,258,34,27,11,27,8,54.4,0.9485294117647058,6.8,5.3999999999999995,0.7941176470588235,0.7272727272727273,0.16534619763012265,1.4260915823140332,-0.29928047028681615,-0.2658970618161695,1.0219704367290938,2.035329794243514,1.0052856722497874,14,1.2007036552479082
393247,I. Konaté,2573.0,1748,1610,227,218,115,171,60,61.14263505635445,0.9210526315789473,7.9401476875242905,7.6253400699572484,0.7533039647577092,0.5217391304347826,0.7352711133890678,0.63472355092053,0.21431939035699066,0.5632267903996914,0.5585993353312511,-0.11471208881341848,0.6707609412297482,23,0.8463976586173779
397074,M. Guéhi,2969.0,1534,1336,299,233,223,213,119,46.500505220613,0.8709256844850065,9.063657797238127,7.0629841697541265,0.7123745819397993,0.5336322869955157,-0.5023629189173371,-0.8089995917954066,0.7204245573410187,0.35370254887480473,0.09391464807500996,0.00969961380224223,-0.0794502228822641,48,-0.13778566535631734
399581,D. O'Shea,2520.0,1111,940,215,153,188,140,107,39.67857142857143,0.8460846084608461,7.678571428571429,5.464285714285714,0.6511627906976745,0.5691489361702128,-1.0789906036795784,-1.5244558169438447,0.09648769923841718,-0.24194529831242595,-0.6010428643870265,0.3812314920267396,-0.8985590050316167,71,-1.043234323412117
400549,Pau Torres,2026.0,1203,1094,196,171,119,153,69,53.440276406712734,0.9093931837073982,8.706811451135241,7.5962487660414615,0.7806122448979592,0.5798319327731093,0.08422503602422554,0.2989158526799105,0.5596767563016125,0.5523878654667022,0.8686391830595461,0.4929839767112387,0.7086376749394122,21,0.9251323245352736
402884,K. Walker-Peters,360.0,205,192,19,24,11,15,5,51.25,0.9365853658536586,4.75,6.0,0.7894736842105263,0.45454545454545453,-0.10090927513920199,1.0820870797632494,-1.22273953251236,-0.04234726911456506,0.9692460056427233,-0.8176103967358771,0.14016207212306397,37,0.29525499719210857
412027,E. Konsa,2399.0,1190,1132,104,94,52,73,29,44.64360150062526,0.9512605042016806,3.9016256773655686,3.5264693622342644,0.7019230769230769,0.5576923076923077,-0.6593187214101796,1.5047506985129042,-1.6049048770958834,-0.963942704637227,-0.024744711184312082,0.2613862139550467,-0.12720869431361567,50,-0.21652033127421297
412968,M. Senesi,1133.0,650,526,163,167,163,128,86,51.63283318623124,0.8092307692307692,12.94792586054722,13.265666372462489,0.7852760736196319,0.5276073619631901,-0.0685500906973654,-2.585895694674319,2.470162383280553,2.664716416557112,0.9215891579123021,-0.05332580569640873,0.46207518852975266,27,0.6889283267815867
