pair_key,pair_name,player.id_CB1,player.name_CB1,player.id_CB2,player.name_CB2,card_discipline,discipline,possession_win_rate,duel_success_rate,aerial_wins_per90,duels_per90,z_card_discipline,z_discipline,z_possession_win_rate,z_duel_success_rate,z_aerial_wins_per90,z_duels_per90,quality_raw,complement_raw,floor_raw,quality_z,complement_z,floor_z,CB_pair_fit_z_score,CB_pair_fit_rank,team_CB1_id,team_CB2_id,same_dominant_team,CB_dominant_playing_side_CB1,CB_dominant_playing_side_CB2,opposite_side_pair,shared_matches,shared_minutes_overlap,evidence_band
192792__413002,D. Burn + K. Mavropanos,192792,D. Burn,413002,K. Mavropanos,1.0,0.9979338842975207,0.3923298356393351,0.627495589191197,3.2486327970198934,5.227748276135372,0.17656294072911694,0.30055450891947755,0.09696297971813223,0.8748435422509193,1.2282180177992108,1.0176064834668272,0.542610847332954,0.4129104392398608,0.12970040809309313,1.2129320043069511,-0.4512018186287325,1.2155014597138103,0.7142057485076179,258,1613,1633,False,left,right,True,0,0.0,none
136441__365443,M. de Ligt + B. Davies,365443,M. de Ligt,136441,B. Davies,1.0,0.9946236559139785,0.43499012508229096,0.5666556945358789,2.8930232558139535,5.213178294573644,0.17656294072911694,-0.0779563156562349,0.7377936466627402,0.05268294121838063,0.7497169022385252,1.0043762775146676,0.4915201901701689,0.4960682316403206,-0.004548041470151684,1.098725859150788,-0.09371062144635764,0.9635133972667795,0.7139524225948427,259,1611,1624,False,right,left,True,0,0.0,none
496001__590781,M. Kilman + J. van Hecke,496001,M. Kilman,590781,J. van Hecke,1.0,1.0,0.4450872564290028,0.6041991163101179,3.059685012784924,5.064672622233454,0.17656294072911694,0.53680623164123,0.889469865920298,0.5600263938262232,0.9739736428239244,0.8695263724684291,0.7277053327448152,0.11031083249282223,0.6173945002519929,1.6266852978142068,-1.7520624182220008,2.1309167941165335,0.7139072822638098,260,1633,1651,False,left,right,True,0,0.0,none
234399__623641,E. Agbadou + A. Webster,623641,E. Agbadou,234399,A. Webster,1.0,0.986842105263158,0.4473684210526316,0.6476608187134503,2.3510022331278497,3.620074081007716,0.17656294072911694,-0.9677442130604601,0.9237368684713518,1.1473465983114497,0.02038421017094863,-0.4422348083972955,0.4324932470800415,0.5915834537091178,-0.15909020662907628,0.9667792371060422,0.3169045488323318,0.6734334679159353,0.7131476767859077,261,1629,1651,False,center,left,False,0,0.0,none
62126__557788,M. Doherty + W. Fofana,62126,M. Doherty,557788,W. Fofana,1.0,0.9861111111111112,0.42342342342342343,0.6295045045045045,2.440812555793145,3.8668853411945445,0.17656294072911694,-1.051330348877223,0.5640419624808282,0.901991041942851,0.1412311914934255,-0.21811895830172204,0.2897089373358911,0.8243931532361402,-0.534684215900249,0.6476045286518889,1.317741822130655,-0.03156690244862012,0.7128114304754168,262,1629,1610,False,right,right,False,0,0.0,none
366217__424806,E. Pinnock + K. Danso,424806,E. Pinnock,366217,K. Danso,1.0,1.0,0.42640874684608915,0.6116484440706476,3.007057055582293,4.8930422686690305,0.17656294072911694,0.53680623164123,0.6088866371178903,0.6606929683425562,0.9031585118638827,0.7136782050785874,0.6234274311842488,0.2793665000062129,0.3440609311780358,1.3935863747711712,-1.0253005450978487,1.617862105613557,0.7127754449789424,263,1669,1624,False,left,right,True,0,0.0,none
413002__623641,K. Mavropanos + E. Agbadou,413002,K. Mavropanos,623641,E. Agbadou,1.0,1.0,0.45224719101123595,0.6313982521847691,2.3281048984622292,3.6796608549083345,0.17656294072911694,0.53680623164123,0.9970243554356018,0.9275822225297192,-0.010425987282445398,-0.3881273074790592,0.5654352573051664,0.3723141341189298,0.19312112318623667,1.2639528371391626,-0.625723307234079,1.334543900556284,0.7111682065106144,264,1633,1629,False,right,center,False,0,0.0,none
136441__145787,J. Andersen + B. Davies,145787,J. Andersen,136441,B. Davies,1.0,0.9963503649635037,0.4281617756591688,0.5704230597348429,3.130976430976431,5.573063973063974,0.17656294072911694,0.11948567033711163,0.635220134572499,0.10359327322728967,1.0699019551488849,1.3311688424528656,0.5662527403700748,0.36989835578080954,0.19635438458926513,1.2657802082233935,-0.6361086176817512,1.340612821865875,0.7101800831803464,265,1616,1624,False,right,left,True,0,0.0,none
415917__475597,Gabriel Magalhaes + S. Botman,415917,Gabriel Magalhaes,475597,S. Botman,1.0,1.0,0.4023809523809524,0.5904761904761905,3.0204876268118697,5.2352959070375835,0.17656294072911694,0.53680623164123,0.2479479807383789,0.37458148115064616,0.921230420998199,1.0244600756188875,0.47366557743721516,0.5170747253596659,-0.043409147922450736,1.0588143252867823,-0.0034047538715075427,0.8905700228641622,0.7064997410547713,266,1609,1613,False,left,right,True,0,0.0,none
475597__496001,M. Kilman + S. Botman,496001,M. Kilman,475597,S. Botman,1.0,1.0,0.43169257340241796,0.5671848013816926,3.2852929361497365,5.830721508192072,0.17656294072911694,0.53680623164123,0.6882587684448364,0.059833032533119584,1.2775471708099868,1.5651336035219217,0.6723395286730415,0.19250139467682886,0.47983813399621267,1.5029226490707783,-1.3987292954431128,1.8727196803113673,0.7063864719647288,267,1633,1613,False,left,right,True,0,0.0,none
239411__393247,I. Konaté + T. Mings,393247,I. Konaté,239411,T. Mings,1.0,0.9918032786885246,0.4053534836065574,0.5993852459016393,2.7979016277106363,4.67646498444359,0.17656294072911694,-0.4004547011237593,0.29260049464982985,0.49497410189261787,0.6217231341100519,0.5170161803037324,0.32397590561338085,0.7608853997744723,-0.4369094941610916,0.7242036285752164,1.0447251611538635,0.1519589614813077,0.7059111549300288,268,1612,1614,False,right,left,True,0,0.0,none
399581__590874,Toti + D. O'Shea,590874,Toti,399581,D. O'Shea,1.0,0.9943820224719101,0.41317066684395987,0.5823748420982647,2.6928289102202143,4.600861095426312,0.17656294072911694,-0.10558609306286465,0.41002798548651015,0.26510381868419397,0.48033937830963314,0.44836441034472657,0.3205155912046602,0.7650133224060064,-0.44449773120134617,0.7164685710990684,1.0624708944258203,0.13771563014017568,0.7045186799053154,269,1629,1634,False,left,right,True,0,0.0,none
365443__620468,M. de Ligt + J. Greaves,365443,M. de Ligt,620468,J. Greaves,1.0,0.990119151409474,0.4420226678291195,0.6307759372275501,2.9481695180024694,4.6523621154476045,0.17656294072911694,-0.5930276390676259,0.843434492461331,0.9191725623526708,0.8239206142275837,0.4951296789719518,0.6104911750294818,0.29110401074840453,0.3193871642810773,1.3646691513445603,-0.9748415725104058,1.5715487609614445,0.7041918561114473,270,1611,1634,False,right,left,True,0,0.0,none
9433__590874,J. Tarkowski + Toti,9433,J. Tarkowski,590874,Toti,1.0,0.9914408460013219,0.40627891606080635,0.6159286186384666,2.631960620399153,4.201073767764242,0.17656294072911694,-0.44189736893735926,0.3065020762990017,0.7185331555279336,0.39843621991045475,0.08533933309096081,0.29274828128507735,0.8097141489176793,-0.5169658676326021,0.6543985644994668,1.2546375155374607,0.0016909285673175909,0.7039287226244352,271,1623,1629,False,right,left,True,0,0.0,none
424241__578325,N. Milenković + W. Saliba,424241,N. Milenković,578325,W. Saliba,0.9967741935483871,0.9935483870967742,0.46481543066178915,0.6234785500498836,2.2114804834449453,3.5309223339825513,-2.5466959756012724,-0.20090882511573044,1.1858208568834743,0.8205592386125865,-0.16735347718650548,-0.523188649631791,0.22696678101887802,0.9154215957130241,-0.6884548146941462,0.5073530578414697,1.7090685509836476,-0.3201985803373054,0.7023573781483681,272,1642,1609,False,right,right,False,0,0.0,none
62126__504375,M. Lacroix + M. Doherty,504375,M. Lacroix,62126,M. Doherty,1.0,0.9964788732394366,0.40816520746098206,0.598401218119528,2.4229405966812667,4.054864498872684,0.17656294072911694,0.13418005629852428,0.33483740622316593,0.48167643138617017,0.11718303928893739,-0.04742533317539847,0.257437600733907,0.8648789866472639,-0.6074413859133568,0.5754663891754952,1.4917883983717626,-0.168134128069316,0.7016428884854131,273,1628,1629,False,center,right,False,0,0.0,none
479155__620468,N. Collins + J. Greaves,479155,N. Collins,620468,J. Greaves,1.0,0.9931480776551199,0.4157467326481411,0.6224463900520238,3.426198893767463,5.508482066487996,0.17656294072911694,-0.2466825419986294,0.4487249092285329,0.8066111328670105,1.4671474207936694,1.272525533869166,0.6586886511824044,0.20897039453071645,0.44971825665168785,1.4724079878238625,-1.3279298874235936,1.8161838353322906,0.7010617947513114,274,1669,1634,False,right,left,True,0,0.0,none
145787__620468,J. Andersen + J. Greaves,145787,J. Andersen,620468,J. Greaves,1.0,0.9918458604589991,0.43519431840599726,0.6345433024265141,3.186122693164947,5.012247793937934,0.17656294072911694,-0.3955856530742794,0.7408609803710897,0.9700828943615798,1.1441056671379433,0.8219222439101497,0.6852237252293876,0.1641201545067845,0.5211035707226032,1.5317235004171657,-1.5207388297637179,1.9501760493088725,0.699675311141242,275,1616,1634,False,right,left,True,0,0.0,none
136441__627012,Murillo + B. Davies,627012,Murillo,136441,B. Davies,1.0,1.0,0.43859543817527014,0.5660864345738296,2.433772342427093,4.466102226403262,0.17656294072911694,0.53680623164123,0.7919516288069386,0.044990240315564145,0.1317580206161283,0.3259972279635117,0.4098814612713464,0.6125404676789553,-0.202659006407609,0.9162336963806637,0.4069977054347375,0.5916536225988916,0.6985468843405314,276,1642,1624,False,left,left,False,0,0.0,none
136441__192792,D. Burn + B. Davies,192792,D. Burn,136441,B. Davies,1.0,0.9979338842975207,0.3992663180974869,0.5618569741946365,3.672972972972973,6.536936936936938,0.17656294072911694,0.30055450891947755,0.20116083533397092,-0.012164620111149216,1.7992017064881973,2.206409333988825,0.6062063026816314,0.2914978070378464,0.3147084956437851,1.3550909078748192,-0.9731486619256634,1.562766770192996,0.6981542093983097,277,1613,1624,False,left,left,False,0,0.0,none
578325__590703,I. Zabarnyi + W. Saliba,590703,I. Zabarnyi,578325,W. Saliba,1.0,1.0,0.4772610952694304,0.5842655553118374,2.0145283965698804,3.4725921809797407,0.17656294072911694,0.53680623164123,1.3727760710938315,0.29065399297127537,-0.43236828236336244,-0.5761550816192706,0.4874685901976994,0.4824916541447065,0.004976936052992903,1.08966906402881,-0.15207565017599875,0.9813920441987725,0.6954902458013599,278,1659,1609,False,right,right,False,0,0.0,none
568412__620468,J. Greaves + J. Gvardiol,620468,J. Greaves,568412,J. Gvardiol,1.0,0.9954954954954955,0.43243243243243246,0.6351351351351351,2.802717112390945,4.391073159605406,0.17656294072911694,0.02173490822983895,0.6993727191901348,0.9780806323291953,0.6282027543803039,0.25786742272468055,0.5802435185077954,0.3235226906625318,0.2567208278452637,1.29705467067067,-0.8354752863328823,1.4539223097771785,0.6886692113909061,279,1634,1625,False,left,left,False,0,0.0,none
8360__145787,J. Andersen + C. Dawson,145787,J. Andersen,8360,C. Dawson,1.0,0.9963503649635037,0.44120032441200324,0.657441200324412,2.5593615864428303,3.9312719302689216,0.17656294072911694,0.11948567033711163,0.8310814848439598,1.279513895266047,0.3007484058576523,-0.15965300689320305,0.6055331200445457,0.28175657081106864,0.3237765492334771,1.3535861005727197,-1.0150257500520172,1.5797877582317132,0.6882428769170974,280,1616,1629,False,right,left,True,0,0.0,none
7919__240032,J. Bednarek + M. Keane,240032,J. Bednarek,7919,M. Keane,1.0,1.0,0.4024193548387097,0.6184139784946237,2.968009478672986,4.777251184834123,0.17656294072911694,0.53680623164123,0.2485248514755038,0.752119093910909,0.8506168701304153,0.6085346343699243,0.4971904279921975,0.45860693978065586,0.03858348821154173,1.1114008968139217,-0.25475484458323655,1.0444724744868576,0.6881684899293614,281,1619,1623,False,center,left,False,0,0.0,none
136441__240032,J. Bednarek + B. Davies,240032,J. Bednarek,136441,B. Davies,1.0,1.0,0.4341836734693878,0.5560374149659864,2.961848341232227,5.3993680884676145,0.17656294072911694,0.53680623164123,0.7256793611831169,-0.09080729923277092,0.8423265663086225,1.173445078938396,0.5508567266447044,0.3708555991495883,0.18000112749511615,1.2313645346738524,-0.6319934762377399,1.3099173048356285,0.6880676854327299,282,1619,1624,False,center,left,False,0,0.0,none
578325__625787,W. Saliba + M. van de Ven,578325,W. Saliba,625787,M. van de Ven,1.0,1.0,0.48543254146122816,0.5758628417749887,1.9744254244720782,3.4617680524995023,0.17656294072911694,0.53680623164123,1.4955251987103664,0.17710382903857294,-0.4863300428409433,-0.5859838825988372,0.4986436079073523,0.453162348095866,0.045481259811486346,1.1146492808736415,-0.2781608723694429,1.057419783050398,0.6853603353360674,283,1609,1624,False,right,left,True,0,0.0,none
192792__625787,D. Burn + M. van de Ven,192792,D. Burn,625787,M. van de Ven,1.0,0.9979338842975207,0.40747394897592526,0.5733920229967661,3.0737557518379433,5.295710583381815,0.17656294072911694,0.30055450891947755,0.32445351896420993,0.1437143916758887,0.9929069490305031,1.079319349611846,0.44688133225327076,0.5371276560073744,-0.09024632375410373,0.9989418248484052,0.08280179367297512,0.8026553450656004,0.6848425195392153,284,1613,1624,False,left,left,False,0,0.0,none
623641__777938,Dean Huijsen + E. Agbadou,777938,Dean Huijsen,623641,E. Agbadou,1.0,0.9960629921259843,0.4625984251968504,0.5968941382327209,2.407756429726664,4.048190175050558,0.17656294072911694,0.08662578362025217,1.1525176348644044,0.46131049037721383,0.0967515266754172,-0.053485922777657596,0.5311262794364681,0.39604443944236334,0.13508183999410472,1.1872598305460456,-0.5237079095822933,1.2256025566154003,0.6816380537214148,285,1659,1629,False,left,center,False,0,0.0,none
15806__393247,I. Konaté + J. Vestergaard,393247,I. Konaté,15806,J. Vestergaard,1.0,1.0,0.43489583333333337,0.5833333333333333,2.2372538494861227,3.785909884106163,0.17656294072911694,0.53680623164123,0.7363772229778354,0.27805640077482596,-0.13267334919940194,-0.2916483563871367,0.33561438741561833,0.7130701879262442,-0.3774558005106259,0.7502198557274459,0.8391699529920672,0.2635551930731095,0.6795719523759649,286,1612,1631,False,right,left,True,0,0.0,none
349142__393247,I. Konaté + N. Mazraoui,393247,I. Konaté,349142,N. Mazraoui,1.0,1.0,0.4489889705882353,0.5477941176470589,2.2344117883103403,4.013573942503041,0.17656294072911694,0.53680623164123,0.948080300109488,-0.20220319031074807,-0.1364975701089191,-0.08491903639905493,0.3337578450569625,0.7149267302849001,-0.38116888522793746,0.7460698103399761,0.8471511358885483,0.25658563009744,0.6784973719560405,287,1612,1611,False,right,right,False,0,0.0,none
9433__240032,J. Tarkowski + J. Bednarek,9433,J. Tarkowski,240032,J. Bednarek,1.0,0.9970588235294118,0.3897058823529412,0.6252450980392157,2.986694337125451,4.7507712369960196,0.17656294072911694,0.20049495576673537,0.05754670391438277,0.8444315047447102,0.8757588434961423,0.584489637331577,0.41654622722614026,0.5789096974822823,-0.16236347025614192,0.9311318650544359,0.2624207036562788,0.6672894613225925,0.6777500358886202,288,1623,1619,False,right,center,False,0,0.0,none
145787__590781,J. van Hecke + J. Andersen,590781,J. van Hecke,145787,J. Andersen,1.0,0.9963503649635037,0.44903945188303257,0.6138999596972818,2.9319872126475897,4.777758492381134,0.17656294072911694,0.11948567033711163,0.9488386156820166,0.6911188500985158,0.8021460264637275,0.6089952926967452,0.6811435798542653,0.1467885896308278,0.5343549902234376,1.5226028959691789,-1.5952463617423507,1.9750493311646526,0.6777374056948148,289,1651,1616,False,right,right,False,0,0.0,none
239411__578325,W. Saliba + T. Mings,578325,W. Saliba,239411,T. Mings,1.0,0.9918032786885246,0.4155822207199594,0.5910089572418455,2.272399306353111,3.874160776688134,0.17656294072911694,-0.4004547011237593,0.44625365809466566,0.3817810308333442,-0.08538232247184624,-0.21151253196109593,0.17619720889345103,0.9707873333480446,-0.7945901244545935,0.3938646541750498,1.947083092479813,-0.5194174998165282,0.6771737548681631,290,1609,1614,False,right,left,True,0,0.0,none
8360__8653,H. Maguire + C. Dawson,8653,H. Maguire,8360,C. Dawson,1.0,1.0,0.4296690307328605,0.6504137115839244,2.5573545147978756,3.9814205848744004,0.17656294072911694,0.53680623164123,0.6578616892066058,1.1845478470938438,0.2980477302293659,-0.11411574757388138,0.5717936626551322,0.3237932773758606,0.24800038527927162,1.2781661787692418,-0.8343120475635829,1.4375537972689596,0.676300234569338,291,1611,1629,False,center,left,False,0,0.0,none
568412__578325,W. Saliba + J. Gvardiol,578325,W. Saliba,568412,J. Gvardiol,1.0,1.0,0.4842574533296183,0.614934522151017,1.9212134958095368,3.121550411452734,0.17656294072911694,0.53680623164123,1.4778733608787182,0.7050994214585982,-0.5579309541658062,-0.8949169749666233,0.5564311372147724,0.3482544044947778,0.2081767327199946,1.243825363680158,-0.729154883505394,1.3628036971328057,0.6757269562150219,292,1609,1625,False,right,left,True,0,0.0,none
393247__447424,C. Bassey + I. Konaté,447424,C. Bassey,393247,I. Konaté,1.0,1.0,0.44604779411764706,0.5772058823529411,2.0971801272541883,3.557142805468128,0.17656294072911694,0.53680623164123,0.9038987883602736,0.19525302300145136,-0.32115375982455613,-0.4993792689234373,0.32864110689739356,0.7200434684444689,-0.3914023615470753,0.7346320451314389,0.8691477377406542,0.23737711127918518,0.6755357661437528,293,1616,1612,False,left,right,True,0,0.0,none
590781__590874,J. van Hecke + Toti,590781,J. van Hecke,590874,Toti,1.0,0.9943820224719101,0.47163438340111674,0.5901978355276762,2.4081254061770876,4.054365138552997,0.17656294072911694,-0.10558609306286465,1.2882532146772534,0.3708199284216786,0.0972480140377775,-0.04787877505834065,0.5419496201878321,0.3716896909556581,0.17025992923217417,1.2114539218646687,-0.6284077572124445,1.291632805579384,0.6755311948844779,294,1651,1629,False,right,left,True,0,0.0,none
8653__475597,H. Maguire + S. Botman,8653,H. Maguire,475597,S. Botman,1.0,1.0,0.42411347517730497,0.5698581560283689,3.1555880643674477,5.593956032945231,0.17656294072911694,0.53680623164123,0.574407722569201,0.0959594406332088,1.1030188788215036,1.3501397830695594,0.5920383183930783,0.2872531681968278,0.3047851501962505,1.3234203254222732,-0.991396152354163,1.5441403756204555,0.6731193921289789,295,1611,1613,False,center,right,False,0,0.0,none
8653__192792,D. Burn + H. Maguire,192792,D. Burn,8653,H. Maguire,1.0,0.9979338842975207,0.39752945313873744,0.6048443819236856,3.4019423323044493,5.626816231273056,0.17656294072911694,0.30055450891947755,0.1750701466761627,0.568746197956095,1.4345082748349935,1.3799783377488508,0.5759096108928694,0.3118477548326368,0.26406185606023264,1.287366815597939,-0.885665252496937,1.467701623298319,0.6715241567095522,296,1613,1611,False,left,center,False,0,0.0,none
475597__568412,J. Gvardiol + S. Botman,568412,J. Gvardiol,475597,S. Botman,1.0,1.0,0.4328828828828829,0.5774774774774775,2.7741895552384004,4.922632744007223,0.17656294072911694,0.53680623164123,0.7061392570256,0.19892322677302768,0.5898166416921504,0.7405477025647685,0.5207975690608997,0.399679431984934,0.12111813707596567,1.1641714174792555,-0.5080812581491391,1.1993922990342119,0.6695397911017285,297,1625,1613,False,left,right,True,0,0.0,none
62126__286380,M. Doherty + I. Diop,62126,M. Doherty,286380,I. Diop,1.0,1.0,0.4012012012012012,0.6156156156156156,2.19103688600722,3.5103925838557415,0.17656294072911694,0.53680623164123,0.23022609593120724,0.7143033856565345,-0.19486197469996241,-0.5418305965123218,0.21136437208803757,0.9027377184839935,-0.691373346395956,0.47247601616506446,1.6545411961245338,-0.3256767452704717,0.667465017865798,298,1629,1616,False,right,right,False,0,0.0,none
620468__625787,J. Greaves + M. van de Ven,620468,J. Greaves,625787,M. van de Ven,1.0,0.9954954954954955,0.4336075205640423,0.5960634547591069,2.8559290410534866,4.7312908006521734,0.17656294072911694,0.02173490822983895,0.717024557021783,0.45008503990917015,0.6998036657051667,0.5668005150924667,0.5224559892003754,0.3936665064521057,0.12878948274826968,1.1678785878641538,-0.5339305247692492,1.2137916275822458,0.6665184620177513,299,1634,1624,False,left,left,False,0,0.0,none
364003__393247,I. Konaté + S. Bueno,393247,I. Konaté,364003,S. Bueno,1.0,1.0,0.43114583333333334,0.5591666666666667,2.363244561637476,4.192887882291068,0.17656294072911694,0.53680623164123,0.6800457954975867,-0.04852012116336424,0.03685724356890213,0.07790617675839837,0.31296812563969234,0.7357164497021701,-0.42274832406247775,0.6995972487136963,0.9365251015630439,0.1785398704358757,0.6664641289129365,300,1612,1629,False,right,center,False,0,0.0,none
393247__412027,I. Konaté + E. Konsa,393247,I. Konaté,412027,E. Konsa,1.0,1.0,0.4522569444444444,0.5810185185185186,1.9431216239050246,3.2515539979979353,0.17656294072911694,0.53680623164123,0.9971708687197266,0.24677512472710714,-0.5284518133700129,-0.7768678053623018,0.31274719369262827,0.7359373816492342,-0.4231901879566058,0.699103385698084,0.9374748769716,0.17771047965401668,0.6663362518713253,301,1612,1614,False,right,right,False,0,0.0,none
415917__623641,Gabriel Magalhaes + E. Agbadou,415917,Gabriel Magalhaes,623641,E. Agbadou,1.0,1.0,0.4357142857142857,0.6293650793650793,2.346313996191207,3.7200686841383694,0.17656294072911694,0.53680623164123,0.7486717805628101,0.9001069187523323,0.014075811930032656,-0.3514351606477076,0.48036127990921884,0.46108695913393627,0.019274320775282558,1.0737816482946598,-0.24409336521915992,1.0082286317791176,0.6653085409374054,302,1609,1629,False,left,center,False,0,0.0,none
240032__623641,J. Bednarek + E. Agbadou,240032,J. Bednarek,623641,E. Agbadou,1.0,1.0,0.475,0.601388888888889,2.314293415647536,3.8548842708441797,0.17656294072911694,0.53680623164123,1.3388105446416043,0.5220503539470378,-0.029010443458638707,-0.22901647603082714,0.6170774645291253,0.23725855265885543,0.3798189118702697,1.379391896684088,-1.206320508153241,1.6849808269169968,0.6647959612794709,303,1619,1629,False,center,center,False,0,0.0,none
496001__590874,M. Kilman + Toti,496001,M. Kilman,590874,Toti,1.0,0.9943820224719101,0.4565989404436165,0.5870349886476102,2.465788855619694,4.1763153888187965,0.17656294072911694,-0.10558609306286465,1.062395090785563,0.32807876151760745,0.1748388030582142,0.06285759891016801,0.4770632991948427,0.4649040566868519,0.012159242507990858,1.0664094654905085,-0.22768385343964587,0.9948734325752029,0.6638742632284012,304,1633,1629,False,left,left,False,0,0.0,none
534563__578325,W. Saliba + C. Richards,578325,W. Saliba,534563,C. Richards,1.0,1.0,0.41707969865186356,0.5733544805709754,2.1820538605603788,3.866234281444031,0.17656294072911694,0.53680623164123,0.4687483433011542,0.14320706168251582,-0.20694935481593726,-0.21871015016767992,0.21112683148978326,0.8979480774071682,-0.686821245917385,0.47194502679144423,1.6339507682980887,-0.3171323264455904,0.6627312785960306,305,1609,1628,False,right,right,False,0,0.0,none
7919__365443,M. de Ligt + M. Keane,365443,M. de Ligt,7919,M. Keane,1.0,0.9946236559139785,0.4032258064516129,0.6290322580645161,2.899184393254712,4.591061390940152,0.17656294072911694,-0.0779563156562349,0.26063913695512697,0.8956093343620606,0.758007206060318,0.439465832946196,0.4378538915176621,0.5264234760909275,-0.08856958457326547,0.9787622212908575,0.036785058707738384,0.8058026310028538,0.661577154458321,306,1611,1623,False,right,left,True,0,0.0,none
415917__620468,Gabriel Magalhaes + J. Greaves,415917,Gabriel Magalhaes,620468,J. Greaves,1.0,0.9954954954954955,0.40193050193050195,0.6481338481338481,3.049015183964414,4.703736322635766,0.17656294072911694,0.02173490822983895,0.24118144290291368,1.153738886706814,0.9596165336863524,0.5417797957787996,0.5331115268841109,0.37065468228621623,0.16245684459789467,1.1916975784781967,-0.6328572078009244,1.2769861993466918,0.6613888667681594,307,1609,1634,False,left,left,False,0,0.0,none
288080__393247,I. Konaté + C. Burgess,393247,I. Konaté,288080,C. Burgess,1.0,1.0,0.41723278985507245,0.5733695652173914,2.4470104262143093,4.247040744038626,0.17656294072911694,0.53680623164123,0.4710480355708673,0.14341090822159913,0.14957092248199924,0.12707943828818108,0.30002949353227604,0.7486550818095863,-0.44862558827731025,0.6706747141713508,0.992147634923573,0.1299675279459643,0.6589751531519402,308,1612,1634,False,right,left,True,0,0.0,none
397074__578325,W. Saliba + M. Guéhi,578325,W. Saliba,397074,M. Guéhi,1.0,0.9967741935483871,0.44546059195211174,0.5654140339208513,2.101328735199563,3.785603589842655,0.17656294072911694,0.1679487032627498,0.8950780053725143,0.03590374652527706,-0.31557147560587673,-0.2919264855097445,0.27838084569276605,0.7834641598987906,-0.5050833142060246,0.6222821360583674,1.1417901234951626,0.0239948108440063,0.6584770672465338,309,1609,1628,False,right,left,True,0,0.0,none
366217__623641,E. Agbadou + K. Danso,623641,E. Agbadou,366217,K. Danso,1.0,1.0,0.4695121951219512,0.5982384823848239,2.3260299800756856,3.897890396213043,0.17656294072911694,0.53680623164123,1.256374309304655,0.4794773002040438,-0.01321795613483176,-0.18996495812575387,0.5859841963016726,0.2808998706644648,0.30508432563720767,1.3098871672136947,-1.0187086612043583,1.5447019362190604,0.658271372489352,310,1629,1624,False,center,right,False,0,0.0,none
136441__234399,B. Davies + A. Webster,136441,B. Davies,234399,A. Webster,1.0,0.986842105263158,0.40655209452201935,0.6023093447905479,2.9985571587125417,5.164557898631151,0.17656294072911694,-0.9677442130604601,0.3106056850128646,0.534488945131641,0.8917212199382099,0.9602267465719276,0.36627250919562077,0.6392464808313221,-0.27297397163570136,0.818751875095807,0.5218055224560447,0.4596704830803225,0.6578516909007814,311,1624,1651,False,left,left,False,0,0.0,none
393247__619747,L. Colwill + I. Konaté,619747,L. Colwill,393247,I. Konaté,0.9964285714285714,0.9857142857142858,0.4792410714285714,0.6125,2.5991449669646327,4.238631947143412,-2.8384737166366527,-1.0967056797491785,1.4025187066728375,0.6722004789760905,0.3542801302762428,0.11944386824560982,0.2968901098581254,0.751794465483737,-0.45490435562561155,0.663657053262262,1.0056436885788012,0.1181821075273191,0.6571580547102351,312,1610,1612,False,left,right,True,0,0.0,none
415917__590781,J. van Hecke + Gabriel Magalhaes,590781,J. van Hecke,415917,Gabriel Magalhaes,1.0,1.0,0.41577563540753726,0.6274905054046158,2.7948797034470574,4.469247021078965,0.17656294072911694,0.53680623164123,0.4491590782138405,0.8747748424437498,0.6176568930121364,0.32885284456539504,0.5290313815089889,0.372363184914198,0.1566681965947907,1.1825769740302106,-0.6255124403144914,1.2661207465296531,0.6568589042266885,313,1651,1609,False,right,left,True,0,0.0,none
136441__413002,K. Mavropanos + B. Davies,413002,K. Mavropanos,136441,B. Davies,1.0,1.0,0.4114308644806237,0.5860467782618666,2.9756598240469208,5.22414467253177,0.17656294072911694,0.53680623164123,0.3838931719771145,0.31472456934991055,0.8609110224848158,1.0143342474901638,0.4992145194207457,0.418398720293505,0.08081579912724063,1.1159254751289274,-0.4276079724273781,1.123743693148449,0.6544290844659401,314,1633,1624,False,right,left,True,0,0.0,none
475597__479155,N. Collins + S. Botman,479155,N. Collins,475597,S. Botman,1.0,0.9976525821596245,0.41619718309859155,0.5647887323943661,3.397671336614919,6.0400416508898145,0.17656294072911694,0.2683887814127616,0.45549144706399813,0.02745372731084275,1.428761308105516,1.7552058137092539,0.5992427017355085,0.25264649952545115,0.3465962022100574,1.339524734632448,-1.1401684929454918,1.6226208796419765,0.6522359953609718,315,1669,1613,False,right,right,False,0,0.0,none
136441__496001,M. Kilman + B. Davies,496001,M. Kilman,136441,B. Davies,1.0,1.0,0.42420958020513905,0.560722216347679,3.2586742311137655,5.859978102916294,0.17656294072911694,0.53680623164123,0.5758513848107804,-0.02749918304500293,1.2417295715090817,1.5916999222245496,0.6128144932606244,0.22934149554813982,0.38347299771248466,1.3698626100684208,-1.2403555413470193,1.6918396473681119,0.651192572103727,316,1633,1624,False,left,left,False,0,0.0,none
283145__578325,W. Saliba + T. Adarabioyo,578325,W. Saliba,283145,T. Adarabioyo,1.0,0.9859154929577465,0.4581820821838246,0.5858138521852766,2.1368005403439496,3.678433002545851,0.17656294072911694,-1.0736984697295928,1.0861765932200935,0.3115769201928845,-0.26784132113650955,-0.38924225327124684,0.2736632152679609,0.7830376831121055,-0.5093744678441448,0.611736521360718,1.1399567210846184,0.01594019647452702,0.6510433163006499,317,1609,1610,False,right,right,False,0,0.0,none
