anchor_player_id,anchor_player_name,partner_player_id,partner_player_name,CB_pair_fit_z_score,coverage_gain_raw,coverage_gain_z_within_anchor,companion_fit_score,companion_rank_for_anchor,pair_key
7953,C. Coady,288080,C. Burgess,-1.3072322365170657,0.0,-1.115354564525862,-1.2400750513201444,53,7953__288080
7953,C. Coady,504375,M. Lacroix,-1.337861446984064,0.0,-1.115354564525862,-1.2599840381236933,54,7953__504375
7953,C. Coady,50102,F. Schär,-1.4100342741389078,0.023883995244168947,-1.0248100635464423,-1.2752058004315447,55,7953__50102
7953,C. Coady,286380,I. Diop,-1.4554483742360875,0.0,-1.115354564525862,-1.3364155408375087,56,7953__286380
7953,C. Coady,549884,T. Harwood-Bellis,-1.5417521825200171,0.0,-1.115354564525862,-1.392513016222063,57,7953__549884
7953,C. Coady,285382,W. Faes,-1.5992871549039314,0.0,-1.115354564525862,-1.4299107482716071,58,7953__285382
7953,C. Coady,258154,Rúben Dias,-1.6213451286263818,0.0,-1.115354564525862,-1.4442484311911998,59,7953__258154
7953,C. Coady,501419,J. Todibo,-1.7331473538640036,0.0,-1.115354564525862,-1.516919877595654,60,7953__501419
7953,C. Coady,297957,M. Akanji,-1.8813838675346846,0.0,-1.115354564525862,-1.6132736114815966,61,7953__297957
7953,C. Coady,518805,L. Woolfenden,-1.9909420941878002,0.0,-1.115354564525862,-1.684486458806122,62,7953__518805
7953,C. Coady,400549,Pau Torres,-2.000209099916287,0.0,-1.115354564525862,-1.6905100125296384,63,7953__400549
7953,C. Coady,488453,L. Martínez,-2.183494101934036,0.0,-1.115354564525862,-1.809645263841175,64,7953__488453
8360,C. Dawson,370,V. van Dijk,1.5450994230232271,0.09381251817929702,1.4719443831382717,1.5194951590634926,1,370__8360
8360,C. Dawson,192792,D. Burn,1.0714463148817561,0.09381251817929702,1.4719443831382717,1.2116206387715365,2,8360__192792
8360,C. Dawson,475597,S. Botman,0.984403389008784,0.09381251817929702,1.4719443831382717,1.1550427369541048,3,8360__475597
8360,C. Dawson,136441,B. Davies,0.9449834783933206,0.09381251817929702,1.4719443831382717,1.1294197950540534,4,8360__136441
8360,C. Dawson,620468,J. Greaves,0.9410788992976995,0.09381251817929702,1.4719443831382717,1.1268818186418996,5,8360__620468
8360,C. Dawson,424806,E. Pinnock,0.9261266632260499,0.09381251817929702,1.4719443831382717,1.1171628651953274,6,8360__424806
8360,C. Dawson,399581,D. O'Shea,0.8736374414161052,0.09381251817929702,1.4719443831382717,1.0830448710188634,7,8360__399581
8360,C. Dawson,590781,J. van Hecke,0.881352378068615,0.09184085796129146,1.4227006331271106,1.0708242673390884,8,8360__590781
8360,C. Dawson,479155,N. Collins,0.8438847814029613,0.09381251817929702,1.4719443831382717,1.06370564201032,9,8360__479155
8360,C. Dawson,7919,M. Keane,0.8128977201811232,0.09381251817929702,1.4719443831382717,1.0435640522161251,10,7919__8360
8360,C. Dawson,496001,M. Kilman,0.8099623456922777,0.09381251817929702,1.4719443831382717,1.0416560587983756,11,8360__496001
